epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610125510244,2021-01-08T10.05.10.244,3.504,0.305,-0.183,-0.305
1610125510254,2021-01-08T10.05.10.254,3.514,0.244,-0.122,-0.427
1610125510264,2021-01-08T10.05.10.264,3.524,0.061,-0.183,-0.305
1610125510275,2021-01-08T10.05.10.275,3.535,0.000,-0.122,-0.366
1610125510283,2021-01-08T10.05.10.283,3.543,0.122,-0.183,-0.366
1610125510294,2021-01-08T10.05.10.294,3.554,0.244,-0.183,-0.305
1610125510304,2021-01-08T10.05.10.304,3.564,0.183,-0.244,-0.427
1610125510314,2021-01-08T10.05.10.314,3.574,0.000,-0.122,-0.305
1610125510323,2021-01-08T10.05.10.323,3.583,0.000,-0.122,-0.305
1610125510333,2021-01-08T10.05.10.333,3.593,0.122,-0.122,-0.366
1610125510343,2021-01-08T10.05.10.343,3.603,0.183,-0.183,-0.366
1610125510354,2021-01-08T10.05.10.354,3.614,0.122,-0.183,-0.366
1610125510363,2021-01-08T10.05.10.363,3.623,0.183,-0.244,-0.366
1610125510373,2021-01-08T10.05.10.373,3.633,-0.061,-0.183,-0.305
1610125510383,2021-01-08T10.05.10.383,3.643,-0.122,-0.061,-0.244
1610125510393,2021-01-08T10.05.10.393,3.653,0.183,-0.122,-0.305
1610125510402,2021-01-08T10.05.10.402,3.662,0.366,-0.305,-0.366
1610125510412,2021-01-08T10.05.10.412,3.672,0.183,-0.305,-0.305
1610125510423,2021-01-08T10.05.10.423,3.683,-0.061,-0.183,-0.366
1610125510433,2021-01-08T10.05.10.433,3.693,0.000,-0.183,-0.305
1610125510443,2021-01-08T10.05.10.443,3.703,0.427,-0.244,-0.305
1610125510452,2021-01-08T10.05.10.452,3.712,0.366,-0.183,-0.366
1610125510462,2021-01-08T10.05.10.462,3.722,-0.183,-0.061,-0.366
1610125510472,2021-01-08T10.05.10.472,3.732,-0.244,-0.122,-0.305
1610125510483,2021-01-08T10.05.10.483,3.743,0.000,-0.244,-0.305
1610125510491,2021-01-08T10.05.10.491,3.751,0.366,-0.183,-0.244
1610125510502,2021-01-08T10.05.10.502,3.762,0.305,-0.183,-0.366
1610125510512,2021-01-08T10.05.10.512,3.772,0.000,-0.183,-0.305
1610125510522,2021-01-08T10.05.10.522,3.782,0.000,-0.122,-0.244
1610125510531,2021-01-08T10.05.10.531,3.791,0.122,-0.183,-0.244
1610125510541,2021-01-08T10.05.10.541,3.801,0.061,-0.122,-0.305
1610125510551,2021-01-08T10.05.10.551,3.811,0.183,0.000,-0.305
1610125510562,2021-01-08T10.05.10.562,3.822,0.305,-0.244,-0.305
1610125510571,2021-01-08T10.05.10.571,3.831,0.244,-0.305,-0.366
1610125510581,2021-01-08T10.05.10.581,3.841,0.061,-0.183,-0.366
1610125510591,2021-01-08T10.05.10.591,3.851,0.000,-0.122,-0.244
1610125510601,2021-01-08T10.05.10.601,3.861,0.244,-0.122,-0.244
1610125510610,2021-01-08T10.05.10.610,3.870,0.305,-0.183,-0.366
1610125510620,2021-01-08T10.05.10.620,3.880,0.000,-0.183,-0.305
1610125510631,2021-01-08T10.05.10.631,3.891,-0.122,-0.122,-0.244
1610125510641,2021-01-08T10.05.10.641,3.901,0.000,-0.244,-0.305
1610125510650,2021-01-08T10.05.10.650,3.910,0.305,-0.244,-0.244
1610125510660,2021-01-08T10.05.10.660,3.920,0.305,-0.122,-0.305
1610125510670,2021-01-08T10.05.10.670,3.930,0.061,-0.183,-0.305
1610125510680,2021-01-08T10.05.10.680,3.940,-0.061,-0.122,-0.305
1610125510689,2021-01-08T10.05.10.689,3.949,0.061,-0.244,-0.366
1610125510699,2021-01-08T10.05.10.699,3.959,0.244,-0.061,-0.305
1610125510710,2021-01-08T10.05.10.710,3.970,0.244,-0.061,-0.305
1610125510720,2021-01-08T10.05.10.720,3.980,0.122,-0.244,-0.244
1610125510730,2021-01-08T10.05.10.730,3.990,0.183,-0.244,-0.366
1610125510739,2021-01-08T10.05.10.739,3.999,0.122,-0.122,-0.366
1610125510749,2021-01-08T10.05.10.749,4.009,0.000,-0.183,-0.305
1610125510759,2021-01-08T10.05.10.759,4.019,0.244,-0.122,-0.366
1610125510770,2021-01-08T10.05.10.770,4.030,0.122,-0.244,-0.366
1610125510779,2021-01-08T10.05.10.779,4.039,-0.122,-0.183,-0.305
1610125510789,2021-01-08T10.05.10.789,4.049,-0.061,-0.122,-0.305
1610125510799,2021-01-08T10.05.10.799,4.059,0.183,-0.244,-0.366
1610125510809,2021-01-08T10.05.10.809,4.069,0.366,-0.183,-0.305
1610125510818,2021-01-08T10.05.10.818,4.078,0.305,-0.122,-0.366
1610125510828,2021-01-08T10.05.10.828,4.088,0.000,-0.122,-0.305
1610125510839,2021-01-08T10.05.10.839,4.099,0.061,-0.183,-0.305
1610125510849,2021-01-08T10.05.10.849,4.109,0.061,-0.183,-0.244
1610125510858,2021-01-08T10.05.10.858,4.118,0.183,-0.122,-0.244
1610125510868,2021-01-08T10.05.10.868,4.128,0.122,-0.122,-0.305
1610125510878,2021-01-08T10.05.10.878,4.138,0.000,-0.244,-0.244
1610125510888,2021-01-08T10.05.10.888,4.148,0.061,-0.244,-0.305
1610125510897,2021-01-08T10.05.10.897,4.157,0.183,-0.183,-0.244
1610125510907,2021-01-08T10.05.10.907,4.167,0.244,-0.183,-0.183
1610125510918,2021-01-08T10.05.10.918,4.178,0.183,-0.183,-0.305
1610125510928,2021-01-08T10.05.10.928,4.188,0.061,-0.183,-0.305
1610125510937,2021-01-08T10.05.10.937,4.197,-0.122,-0.122,-0.366
1610125510947,2021-01-08T10.05.10.947,4.207,0.122,-0.122,-0.366
1610125510957,2021-01-08T10.05.10.957,4.217,0.427,-0.305,-0.305
1610125510967,2021-01-08T10.05.10.967,4.227,0.244,-0.305,-0.366
1610125510976,2021-01-08T10.05.10.976,4.236,0.000,-0.122,-0.305
1610125510987,2021-01-08T10.05.10.987,4.247,-0.122,-0.061,-0.244
1610125510997,2021-01-08T10.05.10.997,4.257,0.122,-0.183,-0.305
1610125511007,2021-01-08T10.05.11.007,4.267,0.244,-0.183,-0.366
1610125511016,2021-01-08T10.05.11.016,4.276,0.061,-0.122,-0.366
1610125511026,2021-01-08T10.05.11.026,4.286,0.000,0.061,-0.427
1610125511036,2021-01-08T10.05.11.036,4.296,0.183,-0.183,-0.305
1610125511047,2021-01-08T10.05.11.047,4.307,0.244,-0.366,-0.366
1610125511057,2021-01-08T10.05.11.057,4.317,0.183,-0.183,-0.305
1610125511066,2021-01-08T10.05.11.066,4.326,0.061,-0.061,-0.366
1610125511076,2021-01-08T10.05.11.076,4.336,0.183,-0.183,-0.366
1610125511086,2021-01-08T10.05.11.086,4.346,0.061,-0.183,-0.305
1610125511096,2021-01-08T10.05.11.096,4.356,-0.122,-0.122,-0.305
1610125511105,2021-01-08T10.05.11.105,4.365,0.061,-0.183,-0.305
1610125511115,2021-01-08T10.05.11.115,4.375,0.488,-0.183,-0.366
1610125511126,2021-01-08T10.05.11.126,4.386,0.427,-0.366,-0.427
1610125511136,2021-01-08T10.05.11.136,4.396,-0.122,-0.183,-0.305
1610125511145,2021-01-08T10.05.11.145,4.405,-0.549,0.000,-0.305
1610125511155,2021-01-08T10.05.11.155,4.415,0.061,-0.061,-0.244
1610125511165,2021-01-08T10.05.11.165,4.425,0.610,-0.244,-0.366
1610125511176,2021-01-08T10.05.11.176,4.436,0.244,-0.183,-0.366
1610125511184,2021-01-08T10.05.11.184,4.444,-0.244,-0.122,-0.305
1610125511195,2021-01-08T10.05.11.195,4.455,-0.122,-0.061,-0.305
1610125511205,2021-01-08T10.05.11.205,4.465,0.427,-0.244,-0.366
1610125511215,2021-01-08T10.05.11.215,4.475,0.488,-0.244,-0.366
1610125511224,2021-01-08T10.05.11.224,4.484,-0.061,-0.122,-0.366
1610125511234,2021-01-08T10.05.11.234,4.494,-0.183,-0.061,-0.305
1610125511244,2021-01-08T10.05.11.244,4.504,0.061,-0.183,-0.366
1610125511255,2021-01-08T10.05.11.255,4.515,0.305,-0.244,-0.366
1610125511263,2021-01-08T10.05.11.263,4.523,0.366,0.000,-0.305
1610125511274,2021-01-08T10.05.11.274,4.534,0.122,-0.122,-0.305
1610125511284,2021-01-08T10.05.11.284,4.544,-0.183,-0.305,-0.366
1610125511294,2021-01-08T10.05.11.294,4.554,-0.122,-0.061,-0.366
1610125511303,2021-01-08T10.05.11.303,4.563,0.183,-0.122,-0.305
1610125511313,2021-01-08T10.05.11.313,4.573,0.366,-0.183,-0.305
1610125511323,2021-01-08T10.05.11.323,4.583,0.183,-0.244,-0.305
1610125511334,2021-01-08T10.05.11.334,4.594,-0.061,-0.183,-0.305
1610125511342,2021-01-08T10.05.11.342,4.602,-0.061,-0.061,-0.366
1610125511353,2021-01-08T10.05.11.353,4.613,0.183,-0.122,-0.366
1610125511363,2021-01-08T10.05.11.363,4.623,0.488,-0.183,-0.366
1610125511373,2021-01-08T10.05.11.373,4.633,0.244,-0.122,-0.366
1610125511384,2021-01-08T10.05.11.384,4.644,-0.305,0.061,-0.366
1610125511392,2021-01-08T10.05.11.392,4.652,-0.366,-0.183,-0.305
1610125511403,2021-01-08T10.05.11.403,4.663,0.183,-0.183,-0.305
1610125511413,2021-01-08T10.05.11.413,4.673,0.427,-0.122,-0.366
1610125511423,2021-01-08T10.05.11.423,4.683,0.244,-0.122,-0.366
1610125511432,2021-01-08T10.05.11.432,4.692,0.000,-0.183,-0.305
1610125511442,2021-01-08T10.05.11.442,4.702,0.000,-0.183,-0.244
1610125511452,2021-01-08T10.05.11.452,4.712,0.122,-0.122,-0.305
1610125511463,2021-01-08T10.05.11.463,4.723,0.305,-0.122,-0.305
1610125511471,2021-01-08T10.05.11.471,4.731,0.366,-0.122,-0.305
1610125511482,2021-01-08T10.05.11.482,4.742,0.122,-0.122,-0.366
1610125511492,2021-01-08T10.05.11.492,4.752,-0.244,-0.244,-0.305
1610125511502,2021-01-08T10.05.11.502,4.762,0.122,-0.183,-0.305
1610125511511,2021-01-08T10.05.11.511,4.771,0.549,-0.183,-0.305
1610125511521,2021-01-08T10.05.11.521,4.781,0.244,-0.183,-0.244
1610125511531,2021-01-08T10.05.11.531,4.791,-0.183,0.000,-0.305
1610125511542,2021-01-08T10.05.11.542,4.802,-0.244,-0.061,-0.305
1610125511551,2021-01-08T10.05.11.551,4.811,0.122,-0.183,-0.244
1610125511561,2021-01-08T10.05.11.561,4.821,0.366,-0.183,-0.305
1610125511571,2021-01-08T10.05.11.571,4.831,0.366,-0.122,-0.366
1610125511581,2021-01-08T10.05.11.581,4.841,0.122,-0.183,-0.366
1610125511590,2021-01-08T10.05.11.590,4.850,-0.061,-0.122,-0.305
1610125511600,2021-01-08T10.05.11.600,4.860,0.122,-0.244,-0.305
1610125511611,2021-01-08T10.05.11.611,4.871,0.305,-0.183,-0.427
1610125511621,2021-01-08T10.05.11.621,4.881,0.244,-0.122,-0.305
1610125511630,2021-01-08T10.05.11.630,4.890,0.000,-0.122,-0.244
1610125511640,2021-01-08T10.05.11.640,4.900,-0.061,-0.183,-0.305
1610125511650,2021-01-08T10.05.11.650,4.910,0.122,-0.183,-0.305
1610125511660,2021-01-08T10.05.11.660,4.920,0.244,-0.244,-0.305
1610125511671,2021-01-08T10.05.11.671,4.931,0.244,-0.122,-0.305
1610125511679,2021-01-08T10.05.11.679,4.939,0.000,-0.122,-0.305
1610125511690,2021-01-08T10.05.11.690,4.950,-0.183,-0.122,-0.305
1610125511700,2021-01-08T10.05.11.700,4.960,0.000,-0.183,-0.366
1610125511710,2021-01-08T10.05.11.710,4.970,0.244,-0.183,-0.244
1610125511719,2021-01-08T10.05.11.719,4.979,0.305,-0.122,-0.244
1610125511729,2021-01-08T10.05.11.729,4.989,0.244,-0.122,-0.305
1610125511739,2021-01-08T10.05.11.739,4.999,0.122,-0.122,-0.305
1610125511750,2021-01-08T10.05.11.750,5.010,0.061,-0.061,-0.305
1610125511759,2021-01-08T10.05.11.759,5.019,0.061,-0.061,-0.305
1610125511769,2021-01-08T10.05.11.769,5.029,0.061,-0.061,-0.305
1610125511779,2021-01-08T10.05.11.779,5.039,0.122,-0.122,-0.305
1610125511789,2021-01-08T10.05.11.789,5.049,0.122,-0.244,-0.305
1610125511798,2021-01-08T10.05.11.798,5.058,0.061,-0.244,-0.366
1610125511808,2021-01-08T10.05.11.808,5.068,0.061,-0.183,-0.244
1610125511819,2021-01-08T10.05.11.819,5.079,0.122,-0.122,-0.305
1610125511829,2021-01-08T10.05.11.829,5.089,0.183,-0.122,-0.305
1610125511838,2021-01-08T10.05.11.838,5.098,0.122,-0.183,-0.305
1610125511848,2021-01-08T10.05.11.848,5.108,-0.061,-0.183,-0.366
1610125511858,2021-01-08T10.05.11.858,5.118,-0.122,-0.122,-0.366
1610125511868,2021-01-08T10.05.11.868,5.128,0.183,-0.122,-0.427
1610125511877,2021-01-08T10.05.11.877,5.137,0.427,-0.122,-0.305
1610125511887,2021-01-08T10.05.11.887,5.147,0.305,-0.305,-0.366
1610125511898,2021-01-08T10.05.11.898,5.158,-0.305,-0.061,-0.305
1610125511908,2021-01-08T10.05.11.908,5.168,-0.305,0.000,-0.244
1610125511917,2021-01-08T10.05.11.917,5.177,0.183,-0.183,-0.305
1610125511927,2021-01-08T10.05.11.927,5.187,0.488,-0.244,-0.366
1610125511937,2021-01-08T10.05.11.937,5.197,0.183,-0.183,-0.305
1610125511947,2021-01-08T10.05.11.947,5.207,-0.183,-0.122,-0.305
1610125511956,2021-01-08T10.05.11.956,5.216,-0.122,-0.183,-0.305
1610125511967,2021-01-08T10.05.11.967,5.227,0.305,-0.122,-0.305
1610125511977,2021-01-08T10.05.11.977,5.237,0.488,-0.244,-0.305
1610125511987,2021-01-08T10.05.11.987,5.247,0.183,-0.183,-0.244
1610125511997,2021-01-08T10.05.11.997,5.257,-0.183,-0.122,-0.366
1610125512006,2021-01-08T10.05.12.006,5.266,-0.122,-0.183,-0.305
1610125512016,2021-01-08T10.05.12.016,5.276,0.244,-0.183,-0.305
1610125512027,2021-01-08T10.05.12.027,5.287,0.366,-0.183,-0.305
1610125512037,2021-01-08T10.05.12.037,5.297,0.305,-0.183,-0.244
1610125512046,2021-01-08T10.05.12.046,5.306,-0.061,-0.244,-0.244
1610125512056,2021-01-08T10.05.12.056,5.316,-0.061,-0.305,-0.366
1610125512066,2021-01-08T10.05.12.066,5.326,0.122,-0.122,-0.305
1610125512076,2021-01-08T10.05.12.076,5.336,0.305,-0.122,-0.366
1610125512085,2021-01-08T10.05.12.085,5.345,0.183,-0.122,-0.427
1610125512095,2021-01-08T10.05.12.095,5.355,0.000,-0.122,-0.366
1610125512106,2021-01-08T10.05.12.106,5.366,0.061,-0.122,-0.305
1610125512116,2021-01-08T10.05.12.116,5.376,0.366,-0.244,-0.305
1610125512125,2021-01-08T10.05.12.125,5.385,0.427,-0.122,-0.244
1610125512135,2021-01-08T10.05.12.135,5.395,0.000,-0.183,-0.305
1610125512145,2021-01-08T10.05.12.145,5.405,-0.305,-0.122,-0.305
1610125512155,2021-01-08T10.05.12.155,5.415,-0.061,-0.183,-0.305
1610125512164,2021-01-08T10.05.12.164,5.424,0.244,-0.183,-0.305
1610125512175,2021-01-08T10.05.12.175,5.435,0.305,-0.122,-0.366
1610125512185,2021-01-08T10.05.12.185,5.445,0.244,-0.183,-0.244
1610125512195,2021-01-08T10.05.12.195,5.455,0.061,-0.244,-0.244
1610125512204,2021-01-08T10.05.12.204,5.464,-0.061,-0.183,-0.305
1610125512214,2021-01-08T10.05.12.214,5.474,-0.061,-0.122,-0.244
1610125512224,2021-01-08T10.05.12.224,5.484,0.183,-0.122,-0.244
1610125512235,2021-01-08T10.05.12.235,5.495,0.366,-0.244,-0.305
1610125512243,2021-01-08T10.05.12.243,5.503,0.244,-0.244,-0.366
1610125512254,2021-01-08T10.05.12.254,5.514,0.000,-0.122,-0.244
1610125512264,2021-01-08T10.05.12.264,5.524,0.000,-0.061,-0.366
1610125512274,2021-01-08T10.05.12.274,5.534,0.366,-0.122,-0.366
1610125512283,2021-01-08T10.05.12.283,5.543,0.244,-0.183,-0.244
1610125512293,2021-01-08T10.05.12.293,5.553,-0.122,-0.061,-0.305
1610125512303,2021-01-08T10.05.12.303,5.563,-0.305,-0.122,-0.366
1610125512314,2021-01-08T10.05.12.314,5.574,0.061,-0.244,-0.366
1610125512324,2021-01-08T10.05.12.324,5.584,0.366,-0.244,-0.366
1610125512333,2021-01-08T10.05.12.333,5.593,0.427,-0.183,-0.366
1610125512343,2021-01-08T10.05.12.343,5.603,0.061,-0.122,-0.366
1610125512353,2021-01-08T10.05.12.353,5.613,0.000,-0.183,-0.305
1610125512363,2021-01-08T10.05.12.363,5.623,0.122,-0.183,-0.366
1610125512372,2021-01-08T10.05.12.372,5.632,0.183,-0.183,-0.366
1610125512383,2021-01-08T10.05.12.383,5.643,0.244,-0.122,-0.305
1610125512393,2021-01-08T10.05.12.393,5.653,0.122,-0.183,-0.305
1610125512403,2021-01-08T10.05.12.403,5.663,0.061,-0.183,-0.244
1610125512412,2021-01-08T10.05.12.412,5.672,0.244,-0.061,-0.244
1610125512422,2021-01-08T10.05.12.422,5.682,0.244,-0.122,-0.305
1610125512432,2021-01-08T10.05.12.432,5.692,0.122,-0.183,-0.366
1610125512443,2021-01-08T10.05.12.443,5.703,0.000,-0.061,-0.305
1610125512451,2021-01-08T10.05.12.451,5.711,0.000,-0.122,-0.305
1610125512462,2021-01-08T10.05.12.462,5.722,0.183,-0.244,-0.244
1610125512472,2021-01-08T10.05.12.472,5.732,0.366,-0.183,-0.305
1610125512482,2021-01-08T10.05.12.482,5.742,0.366,-0.244,-0.427
1610125512491,2021-01-08T10.05.12.491,5.751,0.244,-0.244,-0.366
1610125512501,2021-01-08T10.05.12.501,5.761,0.000,-0.061,-0.305
1610125512511,2021-01-08T10.05.12.511,5.771,-0.122,-0.122,-0.366
1610125512522,2021-01-08T10.05.12.522,5.782,0.000,-0.122,-0.305
1610125512530,2021-01-08T10.05.12.530,5.790,0.244,-0.183,-0.305
1610125512541,2021-01-08T10.05.12.541,5.801,0.305,-0.244,-0.366
1610125512551,2021-01-08T10.05.12.551,5.811,0.122,-0.183,-0.305
1610125512561,2021-01-08T10.05.12.561,5.821,-0.122,-0.122,-0.366
1610125512570,2021-01-08T10.05.12.570,5.830,0.000,-0.183,-0.305
1610125512580,2021-01-08T10.05.12.580,5.840,0.244,-0.183,-0.366
1610125512591,2021-01-08T10.05.12.591,5.851,0.244,-0.183,-0.366
1610125512601,2021-01-08T10.05.12.601,5.861,0.000,-0.061,-0.305
1610125512611,2021-01-08T10.05.12.611,5.871,-0.122,-0.183,-0.305
1610125512620,2021-01-08T10.05.12.620,5.880,0.122,-0.244,-0.305
1610125512630,2021-01-08T10.05.12.630,5.890,0.488,-0.122,-0.244
1610125512640,2021-01-08T10.05.12.640,5.900,0.305,-0.061,-0.305
1610125512651,2021-01-08T10.05.12.651,5.911,-0.061,-0.122,-0.244
1610125512659,2021-01-08T10.05.12.659,5.919,-0.183,-0.122,-0.366
1610125512670,2021-01-08T10.05.12.670,5.930,0.061,-0.183,-0.244
1610125512680,2021-01-08T10.05.12.680,5.940,0.366,-0.061,-0.244
1610125512690,2021-01-08T10.05.12.690,5.950,0.366,-0.183,-0.305
1610125512699,2021-01-08T10.05.12.699,5.959,0.061,-0.183,-0.305
1610125512709,2021-01-08T10.05.12.709,5.969,-0.183,-0.061,-0.366
1610125512719,2021-01-08T10.05.12.719,5.979,0.000,-0.061,-0.244
1610125512730,2021-01-08T10.05.12.730,5.990,0.366,-0.183,-0.244
1610125512738,2021-01-08T10.05.12.738,5.998,0.488,-0.183,-0.305
1610125512749,2021-01-08T10.05.12.749,6.009,0.000,-0.244,-0.366
1610125512759,2021-01-08T10.05.12.759,6.019,-0.244,-0.122,-0.366
1610125512769,2021-01-08T10.05.12.769,6.029,0.000,-0.122,-0.305
1610125512778,2021-01-08T10.05.12.778,6.038,0.488,-0.244,-0.366
1610125512788,2021-01-08T10.05.12.788,6.048,0.488,-0.183,-0.366
1610125512799,2021-01-08T10.05.12.799,6.059,-0.061,-0.061,-0.305
1610125512809,2021-01-08T10.05.12.809,6.069,-0.305,-0.061,-0.305
1610125512818,2021-01-08T10.05.12.818,6.078,0.061,-0.122,-0.366
1610125512828,2021-01-08T10.05.12.828,6.088,0.488,-0.244,-0.366
1610125512838,2021-01-08T10.05.12.838,6.098,0.183,-0.183,-0.244
1610125512848,2021-01-08T10.05.12.848,6.108,-0.122,-0.122,-0.244
1610125512857,2021-01-08T10.05.12.857,6.117,-0.061,-0.244,-0.305
1610125512867,2021-01-08T10.05.12.867,6.127,0.244,-0.244,-0.366
1610125512878,2021-01-08T10.05.12.878,6.138,0.366,-0.183,-0.366
1610125512888,2021-01-08T10.05.12.888,6.148,0.183,-0.183,-0.305
1610125512897,2021-01-08T10.05.12.897,6.157,-0.122,-0.122,-0.244
1610125512907,2021-01-08T10.05.12.907,6.167,-0.061,-0.183,-0.366
1610125512917,2021-01-08T10.05.12.917,6.177,0.183,-0.183,-0.427
1610125512927,2021-01-08T10.05.12.927,6.187,0.305,-0.183,-0.366
1610125512938,2021-01-08T10.05.12.938,6.198,0.061,-0.183,-0.244
1610125512947,2021-01-08T10.05.12.947,6.207,0.000,-0.183,-0.244
1610125512957,2021-01-08T10.05.12.957,6.217,0.000,-0.183,-0.305
1610125512967,2021-01-08T10.05.12.967,6.227,0.061,-0.122,-0.366
1610125512977,2021-01-08T10.05.12.977,6.237,0.122,-0.122,-0.366
1610125512986,2021-01-08T10.05.12.986,6.246,0.244,-0.122,-0.305
1610125512996,2021-01-08T10.05.12.996,6.256,0.122,-0.183,-0.366
1610125513007,2021-01-08T10.05.13.007,6.267,0.000,-0.244,-0.305
1610125513017,2021-01-08T10.05.13.017,6.277,0.122,-0.244,-0.305
1610125513026,2021-01-08T10.05.13.026,6.286,0.305,-0.122,-0.305
1610125513036,2021-01-08T10.05.13.036,6.296,0.244,-0.183,-0.244
1610125513046,2021-01-08T10.05.13.046,6.306,0.000,-0.122,-0.244
1610125513056,2021-01-08T10.05.13.056,6.316,-0.122,-0.061,-0.366
1610125513065,2021-01-08T10.05.13.065,6.325,0.061,-0.183,-0.366
1610125513075,2021-01-08T10.05.13.075,6.335,0.305,-0.244,-0.244
1610125513086,2021-01-08T10.05.13.086,6.346,0.244,-0.244,-0.244
1610125513096,2021-01-08T10.05.13.096,6.356,0.061,-0.183,-0.366
1610125513105,2021-01-08T10.05.13.105,6.365,0.061,-0.183,-0.366
1610125513115,2021-01-08T10.05.13.115,6.375,0.183,-0.244,-0.366
1610125513125,2021-01-08T10.05.13.125,6.385,0.122,-0.183,-0.366
1610125513135,2021-01-08T10.05.13.135,6.395,0.000,-0.122,-0.305
1610125513144,2021-01-08T10.05.13.144,6.404,0.000,-0.122,-0.305
1610125513155,2021-01-08T10.05.13.155,6.415,0.305,-0.183,-0.366
1610125513165,2021-01-08T10.05.13.165,6.425,0.366,-0.122,-0.366
1610125513175,2021-01-08T10.05.13.175,6.435,0.122,-0.122,-0.305
1610125513184,2021-01-08T10.05.13.184,6.444,0.000,-0.122,-0.305
1610125513194,2021-01-08T10.05.13.194,6.454,0.061,-0.183,-0.366
1610125513204,2021-01-08T10.05.13.204,6.464,0.061,-0.183,-0.366
1610125513215,2021-01-08T10.05.13.215,6.475,0.061,-0.122,-0.305
1610125513223,2021-01-08T10.05.13.223,6.483,0.183,-0.244,-0.305
1610125513234,2021-01-08T10.05.13.234,6.494,0.183,-0.183,-0.244
1610125513244,2021-01-08T10.05.13.244,6.504,0.244,-0.122,-0.305
1610125513254,2021-01-08T10.05.13.254,6.514,0.122,-0.183,-0.366
1610125513264,2021-01-08T10.05.13.264,6.524,0.061,-0.122,-0.305
1610125513273,2021-01-08T10.05.13.273,6.533,-0.061,-0.122,-0.244
1610125513283,2021-01-08T10.05.13.283,6.543,0.000,-0.183,-0.305
1610125513294,2021-01-08T10.05.13.294,6.554,0.244,-0.183,-0.366
1610125513304,2021-01-08T10.05.13.304,6.564,0.244,-0.183,-0.366
1610125513313,2021-01-08T10.05.13.313,6.573,0.000,-0.183,-0.305
1610125513323,2021-01-08T10.05.13.323,6.583,-0.061,0.000,-0.244
1610125513333,2021-01-08T10.05.13.333,6.593,0.122,-0.122,-0.366
1610125513343,2021-01-08T10.05.13.343,6.603,0.305,-0.122,-0.366
1610125513352,2021-01-08T10.05.13.352,6.612,0.183,-0.183,-0.427
1610125513363,2021-01-08T10.05.13.363,6.623,-0.061,-0.122,-0.366
1610125513373,2021-01-08T10.05.13.373,6.633,-0.061,-0.122,-0.305
1610125513383,2021-01-08T10.05.13.383,6.643,0.244,-0.183,-0.305
1610125513392,2021-01-08T10.05.13.392,6.652,0.427,-0.244,-0.366
1610125513402,2021-01-08T10.05.13.402,6.662,0.183,-0.061,-0.366
1610125513412,2021-01-08T10.05.13.412,6.672,-0.122,-0.183,-0.244
1610125513423,2021-01-08T10.05.13.423,6.683,-0.122,-0.183,-0.305
1610125513431,2021-01-08T10.05.13.431,6.691,0.244,-0.183,-0.244
1610125513442,2021-01-08T10.05.13.442,6.702,0.366,-0.183,-0.305
1610125513452,2021-01-08T10.05.13.452,6.712,0.122,-0.183,-0.305
1610125513462,2021-01-08T10.05.13.462,6.722,-0.122,-0.183,-0.305
1610125513471,2021-01-08T10.05.13.471,6.731,0.000,-0.183,-0.305
1610125513481,2021-01-08T10.05.13.481,6.741,0.183,-0.122,-0.244
1610125513491,2021-01-08T10.05.13.491,6.751,0.427,-0.183,-0.366
1610125513502,2021-01-08T10.05.13.502,6.762,0.244,-0.244,-0.366
1610125513510,2021-01-08T10.05.13.510,6.770,-0.183,-0.122,-0.244
1610125513521,2021-01-08T10.05.13.521,6.781,-0.183,-0.183,-0.305
1610125513531,2021-01-08T10.05.13.531,6.791,0.183,-0.183,-0.305
1610125513541,2021-01-08T10.05.13.541,6.801,0.610,-0.244,-0.244
1610125513550,2021-01-08T10.05.13.550,6.810,0.366,-0.305,-0.305
1610125513560,2021-01-08T10.05.13.560,6.820,-0.061,-0.183,-0.305
1610125513571,2021-01-08T10.05.13.571,6.831,-0.244,-0.122,-0.366
1610125513581,2021-01-08T10.05.13.581,6.841,0.000,-0.183,-0.366
1610125513591,2021-01-08T10.05.13.591,6.851,0.366,-0.061,-0.366
1610125513600,2021-01-08T10.05.13.600,6.860,0.305,-0.244,-0.305
1610125513610,2021-01-08T10.05.13.610,6.870,-0.061,-0.183,-0.366
1610125513620,2021-01-08T10.05.13.620,6.880,-0.122,-0.244,-0.366
1610125513631,2021-01-08T10.05.13.631,6.891,0.061,-0.244,-0.305
1610125513639,2021-01-08T10.05.13.639,6.899,0.427,-0.183,-0.305
1610125513650,2021-01-08T10.05.13.650,6.910,0.427,-0.122,-0.305
1610125513660,2021-01-08T10.05.13.660,6.920,0.000,-0.061,-0.305
