epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610813632790,2021-01-16T09.13.52.790,35.868,0.024,0.049,1.008
1610813632799,2021-01-16T09.13.52.799,35.877,0.025,0.049,1.009
1610813632809,2021-01-16T09.13.52.809,35.887,0.024,0.049,1.009
1610813632819,2021-01-16T09.13.52.819,35.897,0.023,0.049,1.007
1610813632830,2021-01-16T09.13.52.830,35.908,0.025,0.047,1.011
1610813632838,2021-01-16T09.13.52.838,35.916,0.025,0.047,1.006
1610813632849,2021-01-16T09.13.52.849,35.927,0.024,0.049,1.008
1610813632859,2021-01-16T09.13.52.859,35.937,0.022,0.047,1.006
1610813632869,2021-01-16T09.13.52.869,35.947,0.025,0.048,1.007
1610813632878,2021-01-16T09.13.52.878,35.956,0.023,0.048,1.011
1610813632888,2021-01-16T09.13.52.888,35.966,0.025,0.049,1.007
1610813632899,2021-01-16T09.13.52.899,35.977,0.025,0.048,1.005
1610813632909,2021-01-16T09.13.52.909,35.987,0.025,0.047,1.008
1610813632918,2021-01-16T09.13.52.918,35.996,0.022,0.049,1.009
1610813632928,2021-01-16T09.13.52.928,36.006,0.023,0.046,1.008
1610813632938,2021-01-16T09.13.52.938,36.016,0.025,0.046,1.007
1610813632948,2021-01-16T09.13.52.948,36.026,0.023,0.044,1.009
1610813632959,2021-01-16T09.13.52.959,36.037,0.025,0.043,1.011
1610813632967,2021-01-16T09.13.52.967,36.045,0.023,0.045,1.008
1610813632978,2021-01-16T09.13.52.978,36.056,0.024,0.045,1.006
1610813632988,2021-01-16T09.13.52.988,36.066,0.024,0.046,1.005
1610813632998,2021-01-16T09.13.52.998,36.076,0.023,0.043,1.007
1610813633007,2021-01-16T09.13.53.007,36.085,0.024,0.044,1.013
1610813633017,2021-01-16T09.13.53.017,36.095,0.023,0.048,1.007
1610813633027,2021-01-16T09.13.53.027,36.105,0.022,0.045,1.007
1610813633038,2021-01-16T09.13.53.038,36.116,0.022,0.045,1.011
1610813633046,2021-01-16T09.13.53.046,36.124,0.024,0.044,1.010
1610813633057,2021-01-16T09.13.53.057,36.135,0.024,0.045,1.008
1610813633067,2021-01-16T09.13.53.067,36.145,0.025,0.043,1.006
1610813633077,2021-01-16T09.13.53.077,36.155,0.024,0.043,1.009
1610813633086,2021-01-16T09.13.53.086,36.164,0.023,0.044,1.011
1610813633096,2021-01-16T09.13.53.096,36.174,0.023,0.044,1.007
1610813633107,2021-01-16T09.13.53.107,36.185,0.025,0.045,1.006
1610813633117,2021-01-16T09.13.53.117,36.195,0.024,0.046,1.011
1610813633126,2021-01-16T09.13.53.126,36.204,0.022,0.046,1.010
1610813633136,2021-01-16T09.13.53.136,36.214,0.024,0.044,1.006
1610813633146,2021-01-16T09.13.53.146,36.224,0.026,0.045,1.009
1610813633156,2021-01-16T09.13.53.156,36.234,0.024,0.044,1.007
1610813633165,2021-01-16T09.13.53.165,36.243,0.023,0.043,1.008
1610813633175,2021-01-16T09.13.53.175,36.253,0.025,0.043,1.007
1610813633186,2021-01-16T09.13.53.186,36.264,0.023,0.047,1.008
1610813633196,2021-01-16T09.13.53.196,36.274,0.026,0.045,1.011
1610813633205,2021-01-16T09.13.53.205,36.283,0.024,0.044,1.010
1610813633215,2021-01-16T09.13.53.215,36.293,0.024,0.044,1.008
1610813633225,2021-01-16T09.13.53.225,36.303,0.026,0.046,1.006
1610813633235,2021-01-16T09.13.53.235,36.313,0.021,0.046,1.008
1610813633244,2021-01-16T09.13.53.244,36.322,0.022,0.044,1.008
1610813633254,2021-01-16T09.13.53.254,36.332,0.021,0.046,1.009
1610813633265,2021-01-16T09.13.53.265,36.343,0.024,0.046,1.007
1610813633275,2021-01-16T09.13.53.275,36.353,0.026,0.045,1.011
1610813633285,2021-01-16T09.13.53.285,36.363,0.023,0.042,1.008
1610813633294,2021-01-16T09.13.53.294,36.372,0.025,0.045,1.007
1610813633304,2021-01-16T09.13.53.304,36.382,0.024,0.046,1.006
1610813633315,2021-01-16T09.13.53.315,36.393,0.022,0.048,1.009
1610813633325,2021-01-16T09.13.53.325,36.403,0.026,0.046,1.009
1610813633334,2021-01-16T09.13.53.334,36.412,0.024,0.045,1.008
1610813633344,2021-01-16T09.13.53.344,36.422,0.023,0.045,1.010
1610813633354,2021-01-16T09.13.53.354,36.432,0.024,0.046,1.008
1610813633364,2021-01-16T09.13.53.364,36.442,0.024,0.044,1.007
1610813633373,2021-01-16T09.13.53.373,36.451,0.023,0.045,1.008
1610813633383,2021-01-16T09.13.53.383,36.461,0.023,0.047,1.011
1610813633394,2021-01-16T09.13.53.394,36.472,0.024,0.044,1.009
1610813633404,2021-01-16T09.13.53.404,36.482,0.025,0.044,1.007
1610813633413,2021-01-16T09.13.53.413,36.491,0.025,0.046,1.009
1610813633423,2021-01-16T09.13.53.423,36.501,0.025,0.046,1.012
1610813633433,2021-01-16T09.13.53.433,36.511,0.025,0.046,1.008
1610813633443,2021-01-16T09.13.53.443,36.521,0.024,0.045,1.006
1610813633452,2021-01-16T09.13.53.452,36.530,0.025,0.046,1.005
1610813633462,2021-01-16T09.13.53.462,36.540,0.024,0.046,1.009
1610813633473,2021-01-16T09.13.53.473,36.551,0.024,0.043,1.008
1610813633483,2021-01-16T09.13.53.483,36.561,0.025,0.044,1.007
1610813633492,2021-01-16T09.13.53.492,36.570,0.024,0.045,1.010
1610813633502,2021-01-16T09.13.53.502,36.580,0.023,0.044,1.010
1610813633512,2021-01-16T09.13.53.512,36.590,0.024,0.045,1.009
1610813633523,2021-01-16T09.13.53.523,36.601,0.022,0.043,1.008
1610813633531,2021-01-16T09.13.53.531,36.609,0.025,0.045,1.007
1610813633542,2021-01-16T09.13.53.542,36.620,0.024,0.044,1.006
1610813633552,2021-01-16T09.13.53.552,36.630,0.022,0.044,1.009
1610813633562,2021-01-16T09.13.53.562,36.640,0.024,0.047,1.008
1610813633572,2021-01-16T09.13.53.572,36.650,0.024,0.046,1.008
1610813633581,2021-01-16T09.13.53.581,36.659,0.023,0.043,1.007
1610813633591,2021-01-16T09.13.53.591,36.669,0.021,0.044,1.008
1610813633602,2021-01-16T09.13.53.602,36.680,0.024,0.044,1.009
1610813633612,2021-01-16T09.13.53.612,36.690,0.024,0.045,1.006
1610813633621,2021-01-16T09.13.53.621,36.699,0.025,0.047,1.007
1610813633631,2021-01-16T09.13.53.631,36.709,0.025,0.046,1.009
1610813633641,2021-01-16T09.13.53.641,36.719,0.024,0.043,1.009
1610813633651,2021-01-16T09.13.53.651,36.729,0.022,0.045,1.009
1610813633660,2021-01-16T09.13.53.660,36.738,0.024,0.045,1.009
1610813633670,2021-01-16T09.13.53.670,36.748,0.025,0.046,1.010
1610813633681,2021-01-16T09.13.53.681,36.759,0.022,0.046,1.009
1610813633691,2021-01-16T09.13.53.691,36.769,0.022,0.045,1.007
1610813633700,2021-01-16T09.13.53.700,36.778,0.023,0.041,1.009
1610813633710,2021-01-16T09.13.53.710,36.788,0.024,0.046,1.008
1610813633720,2021-01-16T09.13.53.720,36.798,0.024,0.045,1.007
1610813633731,2021-01-16T09.13.53.731,36.809,0.022,0.044,1.011
1610813633739,2021-01-16T09.13.53.739,36.817,0.026,0.045,1.010
1610813633750,2021-01-16T09.13.53.750,36.828,0.023,0.045,1.010
1610813633760,2021-01-16T09.13.53.760,36.838,0.025,0.045,1.007
1610813633770,2021-01-16T09.13.53.770,36.848,0.024,0.047,1.006
1610813633779,2021-01-16T09.13.53.779,36.857,0.024,0.044,1.011
1610813633789,2021-01-16T09.13.53.789,36.867,0.022,0.045,1.007
1610813633799,2021-01-16T09.13.53.799,36.877,0.024,0.044,1.007
1610813633810,2021-01-16T09.13.53.810,36.888,0.026,0.044,1.009
1610813633818,2021-01-16T09.13.53.818,36.896,0.025,0.045,1.010
1610813633829,2021-01-16T09.13.53.829,36.907,0.024,0.045,1.008
1610813633839,2021-01-16T09.13.53.839,36.917,0.025,0.046,1.006
1610813633849,2021-01-16T09.13.53.849,36.927,0.024,0.045,1.009
1610813633858,2021-01-16T09.13.53.858,36.936,0.022,0.045,1.010
1610813633868,2021-01-16T09.13.53.868,36.946,0.023,0.044,1.004
1610813633878,2021-01-16T09.13.53.878,36.956,0.026,0.045,1.006
1610813633889,2021-01-16T09.13.53.889,36.967,0.025,0.046,1.012
1610813633899,2021-01-16T09.13.53.899,36.977,0.022,0.043,1.010
1610813633908,2021-01-16T09.13.53.908,36.986,0.026,0.044,1.006
1610813633918,2021-01-16T09.13.53.918,36.996,0.023,0.044,1.007
1610813633928,2021-01-16T09.13.53.928,37.006,0.023,0.045,1.010
1610813633939,2021-01-16T09.13.53.939,37.017,0.025,0.045,1.008
1610813633947,2021-01-16T09.13.53.947,37.025,0.027,0.043,1.007
1610813633958,2021-01-16T09.13.53.958,37.036,0.024,0.043,1.011
1610813633968,2021-01-16T09.13.53.968,37.046,0.023,0.045,1.008
1610813633978,2021-01-16T09.13.53.978,37.056,0.024,0.045,1.005
1610813633987,2021-01-16T09.13.53.987,37.065,0.023,0.043,1.011
1610813633997,2021-01-16T09.13.53.997,37.075,0.023,0.045,1.009
1610813634007,2021-01-16T09.13.54.007,37.085,0.022,0.044,1.007
1610813634018,2021-01-16T09.13.54.018,37.096,0.023,0.043,1.008
1610813634026,2021-01-16T09.13.54.026,37.104,0.023,0.044,1.008
1610813634037,2021-01-16T09.13.54.037,37.115,0.025,0.045,1.007
1610813634047,2021-01-16T09.13.54.047,37.125,0.023,0.045,1.006
1610813634057,2021-01-16T09.13.54.057,37.135,0.023,0.044,1.004
1610813634066,2021-01-16T09.13.54.066,37.144,0.024,0.045,1.009
1610813634076,2021-01-16T09.13.54.076,37.154,0.025,0.046,1.011
1610813634086,2021-01-16T09.13.54.086,37.164,0.023,0.047,1.011
1610813634097,2021-01-16T09.13.54.097,37.175,0.024,0.046,1.007
1610813634106,2021-01-16T09.13.54.106,37.184,0.025,0.044,1.006
1610813634116,2021-01-16T09.13.54.116,37.194,0.024,0.044,1.009
1610813634126,2021-01-16T09.13.54.126,37.204,0.024,0.046,1.013
1610813634136,2021-01-16T09.13.54.136,37.214,0.025,0.047,1.011
1610813634145,2021-01-16T09.13.54.145,37.223,0.025,0.044,1.008
1610813634155,2021-01-16T09.13.54.155,37.233,0.024,0.042,1.009
1610813634166,2021-01-16T09.13.54.166,37.244,0.023,0.044,1.011
1610813634176,2021-01-16T09.13.54.176,37.254,0.023,0.046,1.007
1610813634185,2021-01-16T09.13.54.185,37.263,0.024,0.046,1.010
1610813634195,2021-01-16T09.13.54.195,37.273,0.025,0.047,1.010
1610813634205,2021-01-16T09.13.54.205,37.283,0.023,0.045,1.008
1610813634215,2021-01-16T09.13.54.215,37.293,0.024,0.044,1.010
1610813634226,2021-01-16T09.13.54.226,37.304,0.024,0.044,1.009
1610813634234,2021-01-16T09.13.54.234,37.312,0.024,0.045,1.004
1610813634245,2021-01-16T09.13.54.245,37.323,0.025,0.043,1.008
1610813634255,2021-01-16T09.13.54.255,37.333,0.024,0.043,1.007
1610813634265,2021-01-16T09.13.54.265,37.343,0.023,0.046,1.009
1610813634274,2021-01-16T09.13.54.274,37.352,0.024,0.045,1.009
1610813634284,2021-01-16T09.13.54.284,37.362,0.025,0.045,1.010
1610813634295,2021-01-16T09.13.54.295,37.373,0.022,0.045,1.011
1610813634305,2021-01-16T09.13.54.305,37.383,0.026,0.044,1.008
1610813634314,2021-01-16T09.13.54.314,37.392,0.025,0.045,1.005
1610813634324,2021-01-16T09.13.54.324,37.402,0.023,0.045,1.008
1610813634334,2021-01-16T09.13.54.334,37.412,0.022,0.045,1.007
1610813634344,2021-01-16T09.13.54.344,37.422,0.022,0.046,1.008
1610813634353,2021-01-16T09.13.54.353,37.431,0.024,0.044,1.008
1610813634363,2021-01-16T09.13.54.363,37.441,0.024,0.045,1.010
1610813634374,2021-01-16T09.13.54.374,37.452,0.023,0.045,1.009
1610813634384,2021-01-16T09.13.54.384,37.462,0.024,0.046,1.007
1610813634393,2021-01-16T09.13.54.393,37.471,0.023,0.046,1.009
1610813634403,2021-01-16T09.13.54.403,37.481,0.025,0.046,1.007
1610813634413,2021-01-16T09.13.54.413,37.491,0.025,0.044,1.005
1610813634423,2021-01-16T09.13.54.423,37.501,0.024,0.045,1.008
1610813634432,2021-01-16T09.13.54.432,37.510,0.025,0.045,1.010
1610813634442,2021-01-16T09.13.54.442,37.520,0.026,0.043,1.010
1610813634453,2021-01-16T09.13.54.453,37.531,0.023,0.047,1.005
1610813634463,2021-01-16T09.13.54.463,37.541,0.024,0.043,1.006
1610813634472,2021-01-16T09.13.54.472,37.550,0.023,0.043,1.010
1610813634482,2021-01-16T09.13.54.482,37.560,0.023,0.044,1.010
1610813634492,2021-01-16T09.13.54.492,37.570,0.022,0.046,1.007
1610813634503,2021-01-16T09.13.54.503,37.581,0.023,0.045,1.008
1610813634513,2021-01-16T09.13.54.513,37.591,0.022,0.045,1.010
1610813634522,2021-01-16T09.13.54.522,37.600,0.024,0.044,1.011
1610813634532,2021-01-16T09.13.54.532,37.610,0.022,0.044,1.010
1610813634542,2021-01-16T09.13.54.542,37.620,0.023,0.044,1.006
1610813634552,2021-01-16T09.13.54.552,37.630,0.021,0.044,1.009
1610813634561,2021-01-16T09.13.54.561,37.639,0.023,0.043,1.009
1610813634571,2021-01-16T09.13.54.571,37.649,0.023,0.045,1.009
1610813634582,2021-01-16T09.13.54.582,37.660,0.025,0.046,1.007
1610813634592,2021-01-16T09.13.54.592,37.670,0.023,0.047,1.007
1610813634601,2021-01-16T09.13.54.601,37.679,0.024,0.045,1.009
1610813634611,2021-01-16T09.13.54.611,37.689,0.025,0.045,1.008
1610813634621,2021-01-16T09.13.54.621,37.699,0.023,0.045,1.005
1610813634631,2021-01-16T09.13.54.631,37.709,0.024,0.045,1.009
1610813634640,2021-01-16T09.13.54.640,37.718,0.023,0.044,1.008
1610813634650,2021-01-16T09.13.54.650,37.728,0.025,0.047,1.008
1610813634661,2021-01-16T09.13.54.661,37.739,0.023,0.046,1.009
1610813634671,2021-01-16T09.13.54.671,37.749,0.024,0.042,1.009
1610813634680,2021-01-16T09.13.54.680,37.758,0.026,0.043,1.008
1610813634690,2021-01-16T09.13.54.690,37.768,0.024,0.047,1.008
1610813634700,2021-01-16T09.13.54.700,37.778,0.024,0.045,1.010
1610813634711,2021-01-16T09.13.54.711,37.789,0.025,0.044,1.008
1610813634719,2021-01-16T09.13.54.719,37.797,0.024,0.046,1.006
1610813634730,2021-01-16T09.13.54.730,37.808,0.026,0.046,1.009
1610813634740,2021-01-16T09.13.54.740,37.818,0.023,0.044,1.009
1610813634750,2021-01-16T09.13.54.750,37.828,0.022,0.044,1.009
1610813634760,2021-01-16T09.13.54.760,37.838,0.024,0.044,1.009
1610813634769,2021-01-16T09.13.54.769,37.847,0.024,0.043,1.009
1610813634779,2021-01-16T09.13.54.779,37.857,0.024,0.045,1.007
1610813634790,2021-01-16T09.13.54.790,37.868,0.022,0.046,1.009
1610813634800,2021-01-16T09.13.54.800,37.878,0.023,0.046,1.008
1610813634809,2021-01-16T09.13.54.809,37.887,0.026,0.044,1.012
1610813634819,2021-01-16T09.13.54.819,37.897,0.027,0.045,1.008
1610813634829,2021-01-16T09.13.54.829,37.907,0.022,0.045,1.009
1610813634839,2021-01-16T09.13.54.839,37.917,0.024,0.046,1.009
1610813634848,2021-01-16T09.13.54.848,37.926,0.025,0.044,1.006
1610813634858,2021-01-16T09.13.54.858,37.936,0.023,0.044,1.010
1610813634869,2021-01-16T09.13.54.869,37.947,0.025,0.045,1.009
1610813634879,2021-01-16T09.13.54.879,37.957,0.025,0.044,1.003
1610813634888,2021-01-16T09.13.54.888,37.966,0.024,0.045,1.006
1610813634898,2021-01-16T09.13.54.898,37.976,0.025,0.046,1.010
1610813634908,2021-01-16T09.13.54.908,37.986,0.023,0.045,1.011
1610813634919,2021-01-16T09.13.54.919,37.997,0.023,0.046,1.007
1610813634927,2021-01-16T09.13.54.927,38.005,0.025,0.046,1.004
1610813634938,2021-01-16T09.13.54.938,38.016,0.022,0.043,1.008
1610813634948,2021-01-16T09.13.54.948,38.026,0.023,0.044,1.008
1610813634958,2021-01-16T09.13.54.958,38.036,0.022,0.046,1.007
1610813634967,2021-01-16T09.13.54.967,38.045,0.022,0.043,1.007
1610813634977,2021-01-16T09.13.54.977,38.055,0.023,0.045,1.008
1610813634987,2021-01-16T09.13.54.987,38.065,0.024,0.046,1.009
1610813634998,2021-01-16T09.13.54.998,38.076,0.022,0.045,1.008
1610813635006,2021-01-16T09.13.55.006,38.084,0.025,0.043,1.006
1610813635017,2021-01-16T09.13.55.017,38.095,0.024,0.046,1.005
1610813635027,2021-01-16T09.13.55.027,38.105,0.022,0.045,1.008
1610813635037,2021-01-16T09.13.55.037,38.115,0.023,0.043,1.009
1610813635047,2021-01-16T09.13.55.047,38.125,0.027,0.046,1.012
1610813635056,2021-01-16T09.13.55.056,38.134,0.026,0.044,1.009
1610813635066,2021-01-16T09.13.55.066,38.144,0.024,0.045,1.005
1610813635077,2021-01-16T09.13.55.077,38.155,0.024,0.043,1.009
1610813635087,2021-01-16T09.13.55.087,38.165,0.024,0.044,1.012
1610813635096,2021-01-16T09.13.55.096,38.174,0.024,0.046,1.012
1610813635106,2021-01-16T09.13.55.106,38.184,0.023,0.044,1.007
1610813635116,2021-01-16T09.13.55.116,38.194,0.025,0.045,1.006
1610813635127,2021-01-16T09.13.55.127,38.205,0.021,0.047,1.009
1610813635135,2021-01-16T09.13.55.135,38.213,0.024,0.045,1.011
1610813635146,2021-01-16T09.13.55.146,38.224,0.024,0.044,1.008
1610813635156,2021-01-16T09.13.55.156,38.234,0.025,0.046,1.008
1610813635166,2021-01-16T09.13.55.166,38.244,0.024,0.044,1.009
1610813635175,2021-01-16T09.13.55.175,38.253,0.022,0.046,1.010
1610813635185,2021-01-16T09.13.55.185,38.263,0.024,0.044,1.008
1610813635195,2021-01-16T09.13.55.195,38.273,0.023,0.042,1.009
1610813635206,2021-01-16T09.13.55.206,38.284,0.026,0.046,1.010
1610813635214,2021-01-16T09.13.55.214,38.292,0.022,0.043,1.009
1610813635225,2021-01-16T09.13.55.225,38.303,0.023,0.043,1.007
1610813635235,2021-01-16T09.13.55.235,38.313,0.024,0.045,1.008
1610813635245,2021-01-16T09.13.55.245,38.323,0.021,0.046,1.009
1610813635254,2021-01-16T09.13.55.254,38.332,0.023,0.045,1.006
1610813635264,2021-01-16T09.13.55.264,38.342,0.022,0.045,1.008
1610813635274,2021-01-16T09.13.55.274,38.352,0.023,0.043,1.013
1610813635285,2021-01-16T09.13.55.285,38.363,0.025,0.044,1.009
1610813635294,2021-01-16T09.13.55.294,38.372,0.021,0.044,1.008
1610813635304,2021-01-16T09.13.55.304,38.382,0.024,0.045,1.009
1610813635314,2021-01-16T09.13.55.314,38.392,0.023,0.044,1.006
1610813635324,2021-01-16T09.13.55.324,38.402,0.026,0.044,1.008
1610813635335,2021-01-16T09.13.55.335,38.413,0.025,0.045,1.012
1610813635343,2021-01-16T09.13.55.343,38.421,0.023,0.047,1.009
1610813635354,2021-01-16T09.13.55.354,38.432,0.024,0.045,1.007
1610813635364,2021-01-16T09.13.55.364,38.442,0.024,0.045,1.008
1610813635374,2021-01-16T09.13.55.374,38.452,0.026,0.044,1.011
1610813635383,2021-01-16T09.13.55.383,38.461,0.024,0.047,1.010
1610813635393,2021-01-16T09.13.55.393,38.471,0.022,0.044,1.006
1610813635403,2021-01-16T09.13.55.403,38.481,0.023,0.046,1.009
1610813635414,2021-01-16T09.13.55.414,38.492,0.021,0.045,1.010
1610813635422,2021-01-16T09.13.55.422,38.500,0.024,0.046,1.006
1610813635433,2021-01-16T09.13.55.433,38.511,0.025,0.045,1.007
1610813635443,2021-01-16T09.13.55.443,38.521,0.023,0.043,1.010
1610813635453,2021-01-16T09.13.55.453,38.531,0.022,0.046,1.011
1610813635462,2021-01-16T09.13.55.462,38.540,0.023,0.046,1.008
1610813635472,2021-01-16T09.13.55.472,38.550,0.023,0.045,1.009
1610813635482,2021-01-16T09.13.55.482,38.560,0.024,0.043,1.009
1610813635493,2021-01-16T09.13.55.493,38.571,0.024,0.044,1.008
1610813635502,2021-01-16T09.13.55.502,38.580,0.022,0.043,1.009
1610813635512,2021-01-16T09.13.55.512,38.590,0.023,0.043,1.011
1610813635522,2021-01-16T09.13.55.522,38.600,0.023,0.046,1.009
1610813635532,2021-01-16T09.13.55.532,38.610,0.023,0.045,1.007
1610813635541,2021-01-16T09.13.55.541,38.619,0.024,0.044,1.006
1610813635551,2021-01-16T09.13.55.551,38.629,0.025,0.044,1.008
1610813635562,2021-01-16T09.13.55.562,38.640,0.024,0.043,1.008
1610813635572,2021-01-16T09.13.55.572,38.650,0.024,0.045,1.008
1610813635582,2021-01-16T09.13.55.582,38.660,0.024,0.044,1.007
1610813635591,2021-01-16T09.13.55.591,38.669,0.024,0.043,1.009
1610813635601,2021-01-16T09.13.55.601,38.679,0.025,0.045,1.010
1610813635611,2021-01-16T09.13.55.611,38.689,0.022,0.044,1.008
1610813635622,2021-01-16T09.13.55.622,38.700,0.023,0.045,1.006
1610813635630,2021-01-16T09.13.55.630,38.708,0.023,0.046,1.009
1610813635641,2021-01-16T09.13.55.641,38.719,0.022,0.045,1.007
1610813635651,2021-01-16T09.13.55.651,38.729,0.023,0.045,1.008
1610813635661,2021-01-16T09.13.55.661,38.739,0.025,0.045,1.009
1610813635670,2021-01-16T09.13.55.670,38.748,0.023,0.044,1.012
1610813635680,2021-01-16T09.13.55.680,38.758,0.024,0.045,1.009
1610813635690,2021-01-16T09.13.55.690,38.768,0.023,0.044,1.008
1610813635701,2021-01-16T09.13.55.701,38.779,0.024,0.046,1.007
1610813635710,2021-01-16T09.13.55.710,38.788,0.022,0.044,1.011
1610813635720,2021-01-16T09.13.55.720,38.798,0.024,0.042,1.008
1610813635730,2021-01-16T09.13.55.730,38.808,0.024,0.046,1.007
1610813635740,2021-01-16T09.13.55.740,38.818,0.025,0.044,1.007
1610813635749,2021-01-16T09.13.55.749,38.827,0.024,0.044,1.007
1610813635759,2021-01-16T09.13.55.759,38.837,0.023,0.045,1.009
1610813635770,2021-01-16T09.13.55.770,38.848,0.025,0.044,1.009
1610813635780,2021-01-16T09.13.55.780,38.858,0.023,0.045,1.005
1610813635789,2021-01-16T09.13.55.789,38.867,0.026,0.044,1.007
1610813635799,2021-01-16T09.13.55.799,38.877,0.022,0.044,1.008
1610813635809,2021-01-16T09.13.55.809,38.887,0.022,0.045,1.009
1610813635819,2021-01-16T09.13.55.819,38.897,0.025,0.043,1.008
1610813635828,2021-01-16T09.13.55.828,38.906,0.026,0.043,1.007
1610813635838,2021-01-16T09.13.55.838,38.916,0.024,0.044,1.009
1610813635849,2021-01-16T09.13.55.849,38.927,0.021,0.045,1.007
1610813635859,2021-01-16T09.13.55.859,38.937,0.023,0.043,1.006
1610813635869,2021-01-16T09.13.55.869,38.947,0.024,0.042,1.007
1610813635878,2021-01-16T09.13.55.878,38.956,0.023,0.045,1.007
1610813635888,2021-01-16T09.13.55.888,38.966,0.024,0.046,1.008
1610813635899,2021-01-16T09.13.55.899,38.977,0.023,0.045,1.008
1610813635909,2021-01-16T09.13.55.909,38.987,0.021,0.046,1.009
1610813635918,2021-01-16T09.13.55.918,38.996,0.022,0.046,1.007
1610813635928,2021-01-16T09.13.55.928,39.006,0.024,0.045,1.006
1610813635938,2021-01-16T09.13.55.938,39.016,0.021,0.042,1.007
1610813635948,2021-01-16T09.13.55.948,39.026,0.023,0.045,1.012
1610813635957,2021-01-16T09.13.55.957,39.035,0.026,0.045,1.007
1610813635967,2021-01-16T09.13.55.967,39.045,0.025,0.042,1.004
1610813635978,2021-01-16T09.13.55.978,39.056,0.025,0.042,1.009
1610813635988,2021-01-16T09.13.55.988,39.066,0.025,0.045,1.012
1610813635997,2021-01-16T09.13.55.997,39.075,0.024,0.043,1.008
1610813636007,2021-01-16T09.13.56.007,39.085,0.023,0.046,1.007
1610813636017,2021-01-16T09.13.56.017,39.095,0.024,0.044,1.005
1610813636027,2021-01-16T09.13.56.027,39.105,0.025,0.043,1.009
1610813636036,2021-01-16T09.13.56.036,39.114,0.025,0.045,1.010
1610813636046,2021-01-16T09.13.56.046,39.124,0.024,0.045,1.008
1610813636057,2021-01-16T09.13.56.057,39.135,0.021,0.045,1.008
1610813636067,2021-01-16T09.13.56.067,39.145,0.025,0.046,1.010
1610813636076,2021-01-16T09.13.56.076,39.154,0.024,0.043,1.011
1610813636086,2021-01-16T09.13.56.086,39.164,0.024,0.045,1.010
1610813636096,2021-01-16T09.13.56.096,39.174,0.023,0.044,1.007
1610813636107,2021-01-16T09.13.56.107,39.185,0.024,0.042,1.006
1610813636115,2021-01-16T09.13.56.115,39.193,0.024,0.047,1.006
1610813636126,2021-01-16T09.13.56.126,39.204,0.022,0.046,1.008
