epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610125510354,2021-01-08T10.05.10.354,3.624,0.032,-0.096,0.999
1610125510363,2021-01-08T10.05.10.363,3.633,0.032,-0.097,0.995
1610125510373,2021-01-08T10.05.10.373,3.643,0.032,-0.103,0.993
1610125510383,2021-01-08T10.05.10.383,3.653,0.031,-0.101,0.994
1610125510393,2021-01-08T10.05.10.393,3.663,0.032,-0.096,0.995
1610125510402,2021-01-08T10.05.10.402,3.672,0.033,-0.100,0.999
1610125510412,2021-01-08T10.05.10.412,3.682,0.035,-0.100,0.999
1610125510423,2021-01-08T10.05.10.423,3.693,0.033,-0.101,0.994
1610125510433,2021-01-08T10.05.10.433,3.703,0.033,-0.097,0.996
1610125510443,2021-01-08T10.05.10.443,3.713,0.033,-0.099,0.996
1610125510452,2021-01-08T10.05.10.452,3.722,0.032,-0.098,0.999
1610125510462,2021-01-08T10.05.10.462,3.732,0.033,-0.099,0.997
1610125510472,2021-01-08T10.05.10.472,3.742,0.031,-0.097,0.996
1610125510483,2021-01-08T10.05.10.483,3.753,0.030,-0.100,0.997
1610125510491,2021-01-08T10.05.10.491,3.761,0.033,-0.101,0.999
1610125510502,2021-01-08T10.05.10.502,3.772,0.034,-0.098,0.998
1610125510512,2021-01-08T10.05.10.512,3.782,0.032,-0.098,0.995
1610125510522,2021-01-08T10.05.10.522,3.792,0.032,-0.097,0.993
1610125510531,2021-01-08T10.05.10.531,3.801,0.033,-0.101,0.994
1610125510541,2021-01-08T10.05.10.541,3.811,0.033,-0.102,0.997
1610125510551,2021-01-08T10.05.10.551,3.821,0.031,-0.098,0.997
1610125510562,2021-01-08T10.05.10.562,3.832,0.032,-0.099,0.996
1610125510571,2021-01-08T10.05.10.571,3.841,0.034,-0.100,0.996
1610125510581,2021-01-08T10.05.10.581,3.851,0.033,-0.098,0.994
1610125510591,2021-01-08T10.05.10.591,3.861,0.029,-0.099,0.991
1610125510601,2021-01-08T10.05.10.601,3.871,0.030,-0.098,0.993
1610125510610,2021-01-08T10.05.10.610,3.880,0.034,-0.098,0.999
1610125510620,2021-01-08T10.05.10.620,3.890,0.034,-0.100,0.997
1610125510631,2021-01-08T10.05.10.631,3.901,0.031,-0.099,0.995
1610125510641,2021-01-08T10.05.10.641,3.911,0.032,-0.101,0.994
1610125510650,2021-01-08T10.05.10.650,3.920,0.033,-0.099,0.995
1610125510660,2021-01-08T10.05.10.660,3.930,0.033,-0.099,0.997
1610125510670,2021-01-08T10.05.10.670,3.940,0.033,-0.100,0.994
1610125510680,2021-01-08T10.05.10.680,3.950,0.033,-0.098,0.994
1610125510689,2021-01-08T10.05.10.689,3.959,0.030,-0.098,0.996
1610125510699,2021-01-08T10.05.10.699,3.969,0.030,-0.100,0.997
1610125510710,2021-01-08T10.05.10.710,3.980,0.034,-0.098,0.993
1610125510720,2021-01-08T10.05.10.720,3.990,0.034,-0.097,0.996
1610125510729,2021-01-08T10.05.10.729,3.999,0.033,-0.096,0.998
1610125510739,2021-01-08T10.05.10.739,4.009,0.031,-0.099,0.999
1610125510749,2021-01-08T10.05.10.749,4.019,0.030,-0.097,0.995
1610125510759,2021-01-08T10.05.10.759,4.029,0.033,-0.099,0.996
1610125510770,2021-01-08T10.05.10.770,4.040,0.035,-0.101,0.998
1610125510779,2021-01-08T10.05.10.779,4.049,0.035,-0.103,1.000
1610125510789,2021-01-08T10.05.10.789,4.059,0.031,-0.100,0.997
1610125510799,2021-01-08T10.05.10.799,4.069,0.030,-0.100,0.997
1610125510809,2021-01-08T10.05.10.809,4.079,0.031,-0.098,0.995
1610125510818,2021-01-08T10.05.10.818,4.088,0.033,-0.098,0.994
1610125510828,2021-01-08T10.05.10.828,4.098,0.032,-0.098,0.997
1610125510839,2021-01-08T10.05.10.839,4.109,0.034,-0.100,0.997
1610125510849,2021-01-08T10.05.10.849,4.119,0.033,-0.099,0.998
1610125510858,2021-01-08T10.05.10.858,4.128,0.032,-0.098,0.996
1610125510868,2021-01-08T10.05.10.868,4.138,0.031,-0.098,0.999
1610125510878,2021-01-08T10.05.10.878,4.148,0.032,-0.100,0.999
1610125510888,2021-01-08T10.05.10.888,4.158,0.035,-0.100,0.997
1610125510897,2021-01-08T10.05.10.897,4.167,0.032,-0.100,0.997
1610125510907,2021-01-08T10.05.10.907,4.177,0.032,-0.099,0.995
1610125510918,2021-01-08T10.05.10.918,4.188,0.032,-0.098,0.992
1610125510928,2021-01-08T10.05.10.928,4.198,0.033,-0.101,0.998
1610125510937,2021-01-08T10.05.10.937,4.207,0.034,-0.103,1.000
1610125510947,2021-01-08T10.05.10.947,4.217,0.031,-0.099,0.996
1610125510957,2021-01-08T10.05.10.957,4.227,0.034,-0.096,0.997
1610125510967,2021-01-08T10.05.10.967,4.237,0.033,-0.099,0.998
1610125510976,2021-01-08T10.05.10.976,4.246,0.034,-0.099,0.995
1610125510987,2021-01-08T10.05.10.987,4.257,0.032,-0.099,0.994
1610125510997,2021-01-08T10.05.10.997,4.267,0.031,-0.098,0.996
1610125511007,2021-01-08T10.05.11.007,4.277,0.034,-0.100,1.000
1610125511016,2021-01-08T10.05.11.016,4.286,0.033,-0.101,0.996
1610125511026,2021-01-08T10.05.11.026,4.296,0.030,-0.098,0.997
1610125511036,2021-01-08T10.05.11.036,4.306,0.032,-0.098,0.998
1610125511047,2021-01-08T10.05.11.047,4.317,0.034,-0.102,0.998
1610125511055,2021-01-08T10.05.11.055,4.325,0.034,-0.100,0.995
1610125511066,2021-01-08T10.05.11.066,4.336,0.033,-0.099,0.994
1610125511076,2021-01-08T10.05.11.076,4.346,0.031,-0.097,0.997
1610125511086,2021-01-08T10.05.11.086,4.356,0.033,-0.099,1.001
1610125511096,2021-01-08T10.05.11.096,4.366,0.032,-0.101,1.000
1610125511105,2021-01-08T10.05.11.105,4.375,0.034,-0.099,0.996
1610125511115,2021-01-08T10.05.11.115,4.385,0.033,-0.095,0.994
1610125511126,2021-01-08T10.05.11.126,4.396,0.032,-0.099,0.993
1610125511136,2021-01-08T10.05.11.136,4.406,0.031,-0.103,0.995
1610125511145,2021-01-08T10.05.11.145,4.415,0.032,-0.100,0.997
1610125511155,2021-01-08T10.05.11.155,4.425,0.032,-0.097,0.996
1610125511165,2021-01-08T10.05.11.165,4.435,0.033,-0.099,0.997
1610125511176,2021-01-08T10.05.11.176,4.446,0.036,-0.102,0.998
1610125511184,2021-01-08T10.05.11.184,4.454,0.033,-0.101,0.994
1610125511195,2021-01-08T10.05.11.195,4.465,0.031,-0.099,0.992
1610125511205,2021-01-08T10.05.11.205,4.475,0.034,-0.099,0.996
1610125511215,2021-01-08T10.05.11.215,4.485,0.036,-0.100,0.999
1610125511224,2021-01-08T10.05.11.224,4.494,0.031,-0.097,0.998
1610125511234,2021-01-08T10.05.11.234,4.504,0.029,-0.098,0.998
1610125511244,2021-01-08T10.05.11.244,4.514,0.033,-0.100,0.994
1610125511255,2021-01-08T10.05.11.255,4.525,0.034,-0.100,0.997
1610125511263,2021-01-08T10.05.11.263,4.533,0.032,-0.100,0.996
1610125511274,2021-01-08T10.05.11.274,4.544,0.030,-0.098,0.995
1610125511284,2021-01-08T10.05.11.284,4.554,0.034,-0.101,0.995
1610125511294,2021-01-08T10.05.11.294,4.564,0.034,-0.101,0.996
1610125511303,2021-01-08T10.05.11.303,4.573,0.032,-0.102,0.998
1610125511313,2021-01-08T10.05.11.313,4.583,0.034,-0.098,0.997
1610125511323,2021-01-08T10.05.11.323,4.593,0.034,-0.099,0.997
1610125511334,2021-01-08T10.05.11.334,4.604,0.034,-0.102,0.998
1610125511342,2021-01-08T10.05.11.342,4.612,0.031,-0.100,0.995
1610125511353,2021-01-08T10.05.11.353,4.623,0.033,-0.097,0.994
1610125511363,2021-01-08T10.05.11.363,4.633,0.033,-0.095,0.997
1610125511373,2021-01-08T10.05.11.373,4.643,0.031,-0.100,0.996
1610125511384,2021-01-08T10.05.11.384,4.654,0.031,-0.098,0.993
1610125511392,2021-01-08T10.05.11.392,4.662,0.030,-0.099,0.997
1610125511403,2021-01-08T10.05.11.403,4.673,0.033,-0.101,0.997
1610125511413,2021-01-08T10.05.11.413,4.683,0.034,-0.100,0.998
1610125511423,2021-01-08T10.05.11.423,4.693,0.032,-0.097,0.996
1610125511432,2021-01-08T10.05.11.432,4.702,0.033,-0.098,0.997
1610125511442,2021-01-08T10.05.11.442,4.712,0.032,-0.100,0.997
1610125511452,2021-01-08T10.05.11.452,4.722,0.031,-0.103,0.995
1610125511463,2021-01-08T10.05.11.463,4.733,0.032,-0.100,0.994
1610125511471,2021-01-08T10.05.11.471,4.741,0.032,-0.098,0.998
1610125511482,2021-01-08T10.05.11.482,4.752,0.033,-0.100,0.998
1610125511492,2021-01-08T10.05.11.492,4.762,0.032,-0.097,0.998
1610125511502,2021-01-08T10.05.11.502,4.772,0.031,-0.097,0.996
1610125511511,2021-01-08T10.05.11.511,4.781,0.035,-0.097,0.996
1610125511521,2021-01-08T10.05.11.521,4.791,0.033,-0.098,0.995
1610125511531,2021-01-08T10.05.11.531,4.801,0.032,-0.098,0.997
1610125511542,2021-01-08T10.05.11.542,4.812,0.032,-0.099,0.996
1610125511551,2021-01-08T10.05.11.551,4.821,0.031,-0.099,0.998
1610125511561,2021-01-08T10.05.11.561,4.831,0.031,-0.101,0.998
1610125511571,2021-01-08T10.05.11.571,4.841,0.032,-0.099,0.996
1610125511581,2021-01-08T10.05.11.581,4.851,0.035,-0.100,0.995
1610125511590,2021-01-08T10.05.11.590,4.860,0.032,-0.097,0.995
1610125511600,2021-01-08T10.05.11.600,4.870,0.035,-0.096,0.994
1610125511611,2021-01-08T10.05.11.611,4.881,0.032,-0.099,0.997
1610125511621,2021-01-08T10.05.11.621,4.891,0.033,-0.096,0.998
1610125511630,2021-01-08T10.05.11.630,4.900,0.033,-0.098,0.997
1610125511640,2021-01-08T10.05.11.640,4.910,0.033,-0.099,0.998
1610125511650,2021-01-08T10.05.11.650,4.920,0.034,-0.098,0.994
1610125511660,2021-01-08T10.05.11.660,4.930,0.032,-0.101,0.994
1610125511669,2021-01-08T10.05.11.669,4.939,0.031,-0.100,0.993
1610125511679,2021-01-08T10.05.11.679,4.949,0.034,-0.102,0.995
1610125511690,2021-01-08T10.05.11.690,4.960,0.033,-0.101,0.997
1610125511700,2021-01-08T10.05.11.700,4.970,0.033,-0.099,0.996
1610125511710,2021-01-08T10.05.11.710,4.980,0.034,-0.101,0.998
1610125511719,2021-01-08T10.05.11.719,4.989,0.034,-0.100,0.997
1610125511729,2021-01-08T10.05.11.729,4.999,0.035,-0.098,0.994
1610125511739,2021-01-08T10.05.11.739,5.009,0.033,-0.098,0.992
1610125511750,2021-01-08T10.05.11.750,5.020,0.029,-0.098,0.994
1610125511759,2021-01-08T10.05.11.759,5.029,0.029,-0.098,0.996
1610125511769,2021-01-08T10.05.11.769,5.039,0.032,-0.098,1.001
1610125511779,2021-01-08T10.05.11.779,5.049,0.031,-0.100,0.996
1610125511789,2021-01-08T10.05.11.789,5.059,0.031,-0.100,0.997
1610125511798,2021-01-08T10.05.11.798,5.068,0.030,-0.101,0.994
1610125511808,2021-01-08T10.05.11.808,5.078,0.033,-0.102,0.997
1610125511819,2021-01-08T10.05.11.819,5.089,0.034,-0.101,0.995
1610125511829,2021-01-08T10.05.11.829,5.099,0.032,-0.099,0.994
1610125511838,2021-01-08T10.05.11.838,5.108,0.032,-0.099,0.997
1610125511848,2021-01-08T10.05.11.848,5.118,0.032,-0.099,0.998
1610125511858,2021-01-08T10.05.11.858,5.128,0.032,-0.098,1.000
1610125511868,2021-01-08T10.05.11.868,5.138,0.033,-0.098,0.996
1610125511877,2021-01-08T10.05.11.877,5.147,0.032,-0.095,0.996
1610125511887,2021-01-08T10.05.11.887,5.157,0.029,-0.097,1.000
1610125511898,2021-01-08T10.05.11.898,5.168,0.030,-0.098,0.997
1610125511908,2021-01-08T10.05.11.908,5.178,0.031,-0.102,0.998
1610125511917,2021-01-08T10.05.11.917,5.187,0.033,-0.100,0.998
1610125511927,2021-01-08T10.05.11.927,5.197,0.036,-0.099,0.996
1610125511937,2021-01-08T10.05.11.937,5.207,0.032,-0.101,0.998
1610125511947,2021-01-08T10.05.11.947,5.217,0.030,-0.102,0.996
1610125511956,2021-01-08T10.05.11.956,5.226,0.034,-0.101,0.998
1610125511967,2021-01-08T10.05.11.967,5.237,0.033,-0.099,0.996
1610125511977,2021-01-08T10.05.11.977,5.247,0.035,-0.101,0.997
1610125511987,2021-01-08T10.05.11.987,5.257,0.035,-0.100,1.000
1610125511996,2021-01-08T10.05.11.996,5.266,0.031,-0.097,0.994
1610125512006,2021-01-08T10.05.12.006,5.276,0.032,-0.098,0.995
1610125512016,2021-01-08T10.05.12.016,5.286,0.033,-0.098,0.997
1610125512027,2021-01-08T10.05.12.027,5.297,0.033,-0.098,0.998
1610125512037,2021-01-08T10.05.12.037,5.307,0.031,-0.099,0.998
1610125512046,2021-01-08T10.05.12.046,5.316,0.033,-0.100,0.996
1610125512056,2021-01-08T10.05.12.056,5.326,0.035,-0.102,0.992
1610125512066,2021-01-08T10.05.12.066,5.336,0.029,-0.101,0.996
1610125512076,2021-01-08T10.05.12.076,5.346,0.031,-0.099,0.998
1610125512085,2021-01-08T10.05.12.085,5.355,0.035,-0.100,0.997
1610125512095,2021-01-08T10.05.12.095,5.365,0.032,-0.102,0.998
1610125512106,2021-01-08T10.05.12.106,5.376,0.031,-0.099,0.996
1610125512116,2021-01-08T10.05.12.116,5.386,0.031,-0.099,0.995
1610125512125,2021-01-08T10.05.12.125,5.395,0.032,-0.098,0.993
1610125512135,2021-01-08T10.05.12.135,5.405,0.033,-0.097,0.998
1610125512145,2021-01-08T10.05.12.145,5.415,0.033,-0.099,0.997
1610125512155,2021-01-08T10.05.12.155,5.425,0.032,-0.100,0.997
1610125512164,2021-01-08T10.05.12.164,5.434,0.032,-0.099,0.995
1610125512175,2021-01-08T10.05.12.175,5.445,0.033,-0.099,0.997
1610125512185,2021-01-08T10.05.12.185,5.455,0.030,-0.099,0.995
1610125512195,2021-01-08T10.05.12.195,5.465,0.033,-0.100,0.993
1610125512204,2021-01-08T10.05.12.204,5.474,0.034,-0.101,0.996
1610125512214,2021-01-08T10.05.12.214,5.484,0.033,-0.101,0.994
1610125512224,2021-01-08T10.05.12.224,5.494,0.032,-0.103,0.997
1610125512235,2021-01-08T10.05.12.235,5.505,0.031,-0.101,0.998
1610125512243,2021-01-08T10.05.12.243,5.513,0.031,-0.099,0.996
1610125512254,2021-01-08T10.05.12.254,5.524,0.033,-0.099,0.996
1610125512264,2021-01-08T10.05.12.264,5.534,0.033,-0.097,0.994
1610125512274,2021-01-08T10.05.12.274,5.544,0.032,-0.099,0.992
1610125512283,2021-01-08T10.05.12.283,5.553,0.034,-0.099,0.995
1610125512293,2021-01-08T10.05.12.293,5.563,0.033,-0.097,0.997
1610125512303,2021-01-08T10.05.12.303,5.573,0.032,-0.098,1.000
1610125512314,2021-01-08T10.05.12.314,5.584,0.033,-0.100,0.999
1610125512322,2021-01-08T10.05.12.322,5.592,0.033,-0.100,0.995
1610125512333,2021-01-08T10.05.12.333,5.603,0.034,-0.102,0.993
1610125512343,2021-01-08T10.05.12.343,5.613,0.034,-0.099,0.995
1610125512353,2021-01-08T10.05.12.353,5.623,0.032,-0.099,0.996
1610125512363,2021-01-08T10.05.12.363,5.633,0.030,-0.100,0.995
1610125512372,2021-01-08T10.05.12.372,5.642,0.032,-0.098,0.997
1610125512383,2021-01-08T10.05.12.383,5.653,0.031,-0.098,0.997
1610125512393,2021-01-08T10.05.12.393,5.663,0.032,-0.097,0.996
1610125512403,2021-01-08T10.05.12.403,5.673,0.033,-0.100,0.994
1610125512412,2021-01-08T10.05.12.412,5.682,0.031,-0.100,0.993
1610125512422,2021-01-08T10.05.12.422,5.692,0.032,-0.099,0.995
1610125512432,2021-01-08T10.05.12.432,5.702,0.033,-0.100,0.996
1610125512443,2021-01-08T10.05.12.443,5.713,0.032,-0.099,0.996
1610125512451,2021-01-08T10.05.12.451,5.721,0.033,-0.100,0.998
1610125512462,2021-01-08T10.05.12.462,5.732,0.035,-0.100,1.001
1610125512472,2021-01-08T10.05.12.472,5.742,0.031,-0.100,0.998
1610125512482,2021-01-08T10.05.12.482,5.752,0.031,-0.102,0.995
1610125512491,2021-01-08T10.05.12.491,5.761,0.032,-0.098,0.994
1610125512501,2021-01-08T10.05.12.501,5.771,0.033,-0.095,0.995
1610125512511,2021-01-08T10.05.12.511,5.781,0.033,-0.100,0.997
1610125512522,2021-01-08T10.05.12.522,5.792,0.034,-0.099,1.000
1610125512530,2021-01-08T10.05.12.530,5.800,0.033,-0.098,0.998
1610125512541,2021-01-08T10.05.12.541,5.811,0.030,-0.098,0.996
1610125512551,2021-01-08T10.05.12.551,5.821,0.034,-0.099,0.997
1610125512561,2021-01-08T10.05.12.561,5.831,0.033,-0.098,0.993
1610125512570,2021-01-08T10.05.12.570,5.840,0.033,-0.098,0.996
1610125512580,2021-01-08T10.05.12.580,5.850,0.032,-0.098,0.994
1610125512591,2021-01-08T10.05.12.591,5.861,0.034,-0.101,0.996
1610125512601,2021-01-08T10.05.12.601,5.871,0.031,-0.100,0.998
1610125512610,2021-01-08T10.05.12.610,5.880,0.030,-0.099,0.994
1610125512620,2021-01-08T10.05.12.620,5.890,0.031,-0.100,0.994
1610125512630,2021-01-08T10.05.12.630,5.900,0.032,-0.098,0.996
1610125512640,2021-01-08T10.05.12.640,5.910,0.033,-0.099,0.993
1610125512651,2021-01-08T10.05.12.651,5.921,0.030,-0.101,0.993
1610125512659,2021-01-08T10.05.12.659,5.929,0.030,-0.099,0.996
1610125512670,2021-01-08T10.05.12.670,5.940,0.034,-0.099,0.996
1610125512680,2021-01-08T10.05.12.680,5.950,0.035,-0.101,0.995
1610125512690,2021-01-08T10.05.12.690,5.960,0.034,-0.100,0.996
1610125512699,2021-01-08T10.05.12.699,5.969,0.032,-0.099,0.995
1610125512709,2021-01-08T10.05.12.709,5.979,0.033,-0.102,0.997
1610125512719,2021-01-08T10.05.12.719,5.989,0.032,-0.100,0.996
1610125512730,2021-01-08T10.05.12.730,6.000,0.035,-0.097,0.998
1610125512738,2021-01-08T10.05.12.738,6.008,0.033,-0.097,0.995
1610125512749,2021-01-08T10.05.12.749,6.019,0.032,-0.101,0.998
1610125512759,2021-01-08T10.05.12.759,6.029,0.030,-0.101,0.995
1610125512769,2021-01-08T10.05.12.769,6.039,0.030,-0.098,0.993
1610125512778,2021-01-08T10.05.12.778,6.048,0.031,-0.097,0.997
1610125512788,2021-01-08T10.05.12.788,6.058,0.030,-0.097,0.999
1610125512799,2021-01-08T10.05.12.799,6.069,0.035,-0.098,0.997
1610125512809,2021-01-08T10.05.12.809,6.079,0.032,-0.099,0.994
1610125512818,2021-01-08T10.05.12.818,6.088,0.030,-0.100,0.994
1610125512828,2021-01-08T10.05.12.828,6.098,0.032,-0.104,0.998
1610125512838,2021-01-08T10.05.12.838,6.108,0.034,-0.101,0.997
1610125512848,2021-01-08T10.05.12.848,6.118,0.033,-0.099,0.998
1610125512857,2021-01-08T10.05.12.857,6.127,0.032,-0.100,0.995
1610125512867,2021-01-08T10.05.12.867,6.137,0.031,-0.100,0.996
1610125512878,2021-01-08T10.05.12.878,6.148,0.031,-0.098,0.995
1610125512888,2021-01-08T10.05.12.888,6.158,0.033,-0.098,0.997
1610125512897,2021-01-08T10.05.12.897,6.167,0.033,-0.099,1.000
1610125512907,2021-01-08T10.05.12.907,6.177,0.032,-0.098,0.997
1610125512917,2021-01-08T10.05.12.917,6.187,0.032,-0.100,0.999
1610125512927,2021-01-08T10.05.12.927,6.197,0.035,-0.098,0.996
1610125512936,2021-01-08T10.05.12.936,6.206,0.036,-0.099,0.996
1610125512947,2021-01-08T10.05.12.947,6.217,0.033,-0.098,0.995
1610125512957,2021-01-08T10.05.12.957,6.227,0.033,-0.100,0.997
1610125512967,2021-01-08T10.05.12.967,6.237,0.033,-0.102,0.996
1610125512977,2021-01-08T10.05.12.977,6.247,0.033,-0.099,0.994
1610125512986,2021-01-08T10.05.12.986,6.256,0.034,-0.101,0.997
1610125512996,2021-01-08T10.05.12.996,6.266,0.033,-0.100,0.997
1610125513007,2021-01-08T10.05.13.007,6.277,0.032,-0.098,0.996
1610125513017,2021-01-08T10.05.13.017,6.287,0.032,-0.098,0.996
1610125513026,2021-01-08T10.05.13.026,6.296,0.034,-0.099,0.994
1610125513036,2021-01-08T10.05.13.036,6.306,0.035,-0.098,0.995
1610125513046,2021-01-08T10.05.13.046,6.316,0.033,-0.102,0.995
1610125513056,2021-01-08T10.05.13.056,6.326,0.034,-0.098,0.998
1610125513065,2021-01-08T10.05.13.065,6.335,0.034,-0.099,0.999
1610125513075,2021-01-08T10.05.13.075,6.345,0.033,-0.099,0.999
1610125513086,2021-01-08T10.05.13.086,6.356,0.032,-0.100,0.996
1610125513096,2021-01-08T10.05.13.096,6.366,0.030,-0.099,0.992
1610125513105,2021-01-08T10.05.13.105,6.375,0.032,-0.098,0.996
1610125513115,2021-01-08T10.05.13.115,6.385,0.035,-0.098,0.998
1610125513125,2021-01-08T10.05.13.125,6.395,0.034,-0.100,0.998
1610125513135,2021-01-08T10.05.13.135,6.405,0.034,-0.100,0.998
1610125513144,2021-01-08T10.05.13.144,6.414,0.033,-0.098,0.996
1610125513155,2021-01-08T10.05.13.155,6.425,0.033,-0.098,0.995
1610125513165,2021-01-08T10.05.13.165,6.435,0.032,-0.101,0.995
1610125513175,2021-01-08T10.05.13.175,6.445,0.032,-0.100,0.995
1610125513184,2021-01-08T10.05.13.184,6.454,0.032,-0.099,0.995
1610125513194,2021-01-08T10.05.13.194,6.464,0.030,-0.101,0.999
1610125513204,2021-01-08T10.05.13.204,6.474,0.032,-0.098,0.997
1610125513215,2021-01-08T10.05.13.215,6.485,0.034,-0.099,0.998
1610125513223,2021-01-08T10.05.13.223,6.493,0.034,-0.103,0.997
1610125513234,2021-01-08T10.05.13.234,6.504,0.033,-0.099,0.995
1610125513244,2021-01-08T10.05.13.244,6.514,0.033,-0.096,0.994
1610125513254,2021-01-08T10.05.13.254,6.524,0.032,-0.099,0.994
1610125513263,2021-01-08T10.05.13.263,6.533,0.034,-0.100,0.999
1610125513273,2021-01-08T10.05.13.273,6.543,0.034,-0.096,0.998
1610125513283,2021-01-08T10.05.13.283,6.553,0.034,-0.097,0.999
1610125513294,2021-01-08T10.05.13.294,6.564,0.034,-0.100,0.995
1610125513304,2021-01-08T10.05.13.304,6.574,0.032,-0.101,0.994
1610125513313,2021-01-08T10.05.13.313,6.583,0.031,-0.100,0.997
1610125513323,2021-01-08T10.05.13.323,6.593,0.032,-0.101,0.996
1610125513333,2021-01-08T10.05.13.333,6.603,0.033,-0.101,0.998
1610125513343,2021-01-08T10.05.13.343,6.613,0.034,-0.099,1.000
1610125513352,2021-01-08T10.05.13.352,6.622,0.030,-0.101,0.997
1610125513363,2021-01-08T10.05.13.363,6.633,0.033,-0.100,0.996
1610125513373,2021-01-08T10.05.13.373,6.643,0.032,-0.099,0.997
1610125513383,2021-01-08T10.05.13.383,6.653,0.034,-0.098,0.997
1610125513392,2021-01-08T10.05.13.392,6.662,0.034,-0.098,0.997
1610125513402,2021-01-08T10.05.13.402,6.672,0.034,-0.098,0.998
1610125513412,2021-01-08T10.05.13.412,6.682,0.033,-0.098,0.995
1610125513423,2021-01-08T10.05.13.423,6.693,0.033,-0.101,0.996
1610125513431,2021-01-08T10.05.13.431,6.701,0.034,-0.100,0.999
1610125513442,2021-01-08T10.05.13.442,6.712,0.032,-0.101,0.998
1610125513452,2021-01-08T10.05.13.452,6.722,0.034,-0.098,0.998
1610125513462,2021-01-08T10.05.13.462,6.732,0.032,-0.098,0.996
1610125513471,2021-01-08T10.05.13.471,6.741,0.032,-0.102,0.995
1610125513481,2021-01-08T10.05.13.481,6.751,0.033,-0.097,0.996
1610125513491,2021-01-08T10.05.13.491,6.761,0.032,-0.098,0.997
1610125513502,2021-01-08T10.05.13.502,6.772,0.034,-0.102,0.994
1610125513510,2021-01-08T10.05.13.510,6.780,0.032,-0.101,0.994
1610125513521,2021-01-08T10.05.13.521,6.791,0.032,-0.100,0.997
1610125513531,2021-01-08T10.05.13.531,6.801,0.033,-0.099,0.997
1610125513541,2021-01-08T10.05.13.541,6.811,0.033,-0.098,0.999
1610125513550,2021-01-08T10.05.13.550,6.820,0.032,-0.098,0.996
1610125513560,2021-01-08T10.05.13.560,6.830,0.032,-0.100,0.996
1610125513571,2021-01-08T10.05.13.571,6.841,0.031,-0.102,0.995
1610125513581,2021-01-08T10.05.13.581,6.851,0.033,-0.102,0.995
1610125513591,2021-01-08T10.05.13.591,6.861,0.031,-0.098,0.998
1610125513600,2021-01-08T10.05.13.600,6.870,0.032,-0.096,0.998
1610125513610,2021-01-08T10.05.13.610,6.880,0.033,-0.098,0.997
1610125513620,2021-01-08T10.05.13.620,6.890,0.032,-0.099,0.993
1610125513631,2021-01-08T10.05.13.631,6.901,0.032,-0.101,0.996
1610125513639,2021-01-08T10.05.13.639,6.909,0.032,-0.098,0.996
1610125513650,2021-01-08T10.05.13.650,6.920,0.032,-0.098,0.998
1610125513660,2021-01-08T10.05.13.660,6.930,0.034,-0.101,0.999
1610125513670,2021-01-08T10.05.13.670,6.940,0.032,-0.099,0.996
1610125513679,2021-01-08T10.05.13.679,6.949,0.033,-0.099,0.996
1610125513689,2021-01-08T10.05.13.689,6.959,0.034,-0.097,0.997
1610125513699,2021-01-08T10.05.13.699,6.969,0.035,-0.099,0.996
1610125513710,2021-01-08T10.05.13.710,6.980,0.034,-0.099,0.993
1610125513718,2021-01-08T10.05.13.718,6.988,0.032,-0.100,0.993
1610125513729,2021-01-08T10.05.13.729,6.999,0.032,-0.101,0.996
1610125513739,2021-01-08T10.05.13.739,7.009,0.035,-0.098,1.000
1610125513749,2021-01-08T10.05.13.749,7.019,0.035,-0.097,0.999
1610125513758,2021-01-08T10.05.13.758,7.028,0.034,-0.101,0.997
1610125513768,2021-01-08T10.05.13.768,7.038,0.031,-0.102,0.995
1610125513779,2021-01-08T10.05.13.779,7.049,0.029,-0.099,0.995
1610125513789,2021-01-08T10.05.13.789,7.059,0.032,-0.098,0.996
