epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610813614554,2021-01-16T09.13.34.554,17.612,0.183,-0.122,-0.244
1610813614565,2021-01-16T09.13.34.565,17.623,0.183,-0.183,-0.244
1610813614575,2021-01-16T09.13.34.575,17.633,0.122,-0.122,-0.244
1610813614584,2021-01-16T09.13.34.584,17.642,0.061,-0.122,-0.305
1610813614594,2021-01-16T09.13.34.594,17.652,0.183,-0.183,-0.305
1610813614604,2021-01-16T09.13.34.604,17.662,0.183,-0.183,-0.183
1610813614614,2021-01-16T09.13.34.614,17.672,0.061,-0.122,-0.305
1610813614623,2021-01-16T09.13.34.623,17.681,0.122,-0.122,-0.366
1610813614633,2021-01-16T09.13.34.633,17.691,0.183,-0.122,-0.305
1610813614644,2021-01-16T09.13.34.644,17.702,0.061,-0.061,-0.244
1610813614654,2021-01-16T09.13.34.654,17.712,0.122,-0.183,-0.305
1610813614664,2021-01-16T09.13.34.664,17.722,0.183,-0.183,-0.305
1610813614673,2021-01-16T09.13.34.673,17.731,0.244,-0.183,-0.244
1610813614683,2021-01-16T09.13.34.683,17.741,0.061,-0.244,-0.305
1610813614693,2021-01-16T09.13.34.693,17.751,0.061,-0.183,-0.366
1610813614704,2021-01-16T09.13.34.704,17.762,0.122,-0.244,-0.244
1610813614712,2021-01-16T09.13.34.712,17.770,0.122,-0.183,-0.305
1610813614723,2021-01-16T09.13.34.723,17.781,0.122,-0.122,-0.305
1610813614733,2021-01-16T09.13.34.733,17.791,0.183,-0.244,-0.305
1610813614743,2021-01-16T09.13.34.743,17.801,0.122,-0.183,-0.305
1610813614752,2021-01-16T09.13.34.752,17.810,0.122,-0.305,-0.305
1610813614762,2021-01-16T09.13.34.762,17.820,0.122,-0.183,-0.244
1610813614773,2021-01-16T09.13.34.773,17.831,0.122,-0.183,-0.305
1610813614783,2021-01-16T09.13.34.783,17.841,0.061,-0.122,-0.305
1610813614792,2021-01-16T09.13.34.792,17.850,0.183,-0.122,-0.244
1610813614802,2021-01-16T09.13.34.802,17.860,0.183,-0.183,-0.244
1610813614812,2021-01-16T09.13.34.812,17.870,0.061,-0.244,-0.305
1610813614822,2021-01-16T09.13.34.822,17.880,0.061,-0.122,-0.244
1610813614831,2021-01-16T09.13.34.831,17.889,0.183,-0.244,-0.366
1610813614841,2021-01-16T09.13.34.841,17.899,0.183,-0.244,-0.305
1610813614852,2021-01-16T09.13.34.852,17.910,0.122,-0.183,-0.305
1610813614862,2021-01-16T09.13.34.862,17.920,0.183,-0.244,-0.305
1610813614871,2021-01-16T09.13.34.871,17.929,0.122,-0.183,-0.244
1610813614881,2021-01-16T09.13.34.881,17.939,0.183,-0.122,-0.244
1610813614891,2021-01-16T09.13.34.891,17.949,0.122,-0.183,-0.366
1610813614901,2021-01-16T09.13.34.901,17.959,0.122,-0.183,-0.305
1610813614910,2021-01-16T09.13.34.910,17.968,0.122,-0.122,-0.244
1610813614920,2021-01-16T09.13.34.920,17.978,0.061,-0.122,-0.305
1610813614931,2021-01-16T09.13.34.931,17.989,0.122,-0.244,-0.244
1610813614941,2021-01-16T09.13.34.941,17.999,0.122,-0.122,-0.305
1610813614950,2021-01-16T09.13.34.950,18.008,0.183,0.000,-0.305
1610813614960,2021-01-16T09.13.34.960,18.018,0.183,-0.183,-0.305
1610813614970,2021-01-16T09.13.34.970,18.028,0.122,-0.244,-0.366
1610813614981,2021-01-16T09.13.34.981,18.039,0.122,-0.122,-0.366
1610813614989,2021-01-16T09.13.34.989,18.047,0.122,-0.122,-0.305
1610813615000,2021-01-16T09.13.35.000,18.058,0.122,-0.183,-0.305
1610813615010,2021-01-16T09.13.35.010,18.068,0.183,-0.305,-0.244
1610813615020,2021-01-16T09.13.35.020,18.078,0.183,-0.183,-0.244
1610813615030,2021-01-16T09.13.35.030,18.088,0.122,-0.061,-0.305
1610813615039,2021-01-16T09.13.35.039,18.097,0.183,-0.244,-0.305
1610813615049,2021-01-16T09.13.35.049,18.107,0.122,-0.183,-0.244
1610813615060,2021-01-16T09.13.35.060,18.118,0.122,-0.061,-0.366
1610813615070,2021-01-16T09.13.35.070,18.128,0.183,-0.183,-0.305
1610813615079,2021-01-16T09.13.35.079,18.137,0.122,-0.183,-0.244
1610813615089,2021-01-16T09.13.35.089,18.147,0.122,-0.183,-0.366
1610813615099,2021-01-16T09.13.35.099,18.157,0.183,-0.183,-0.305
1610813615109,2021-01-16T09.13.35.109,18.167,0.061,-0.183,-0.244
1610813615118,2021-01-16T09.13.35.118,18.176,0.183,-0.183,-0.305
1610813615128,2021-01-16T09.13.35.128,18.186,0.244,-0.122,-0.366
1610813615139,2021-01-16T09.13.35.139,18.197,0.183,-0.183,-0.366
1610813615149,2021-01-16T09.13.35.149,18.207,0.183,-0.183,-0.305
1610813615158,2021-01-16T09.13.35.158,18.216,0.122,-0.183,-0.305
1610813615168,2021-01-16T09.13.35.168,18.226,0.183,-0.183,-0.305
1610813615178,2021-01-16T09.13.35.178,18.236,0.183,-0.122,-0.244
1610813615189,2021-01-16T09.13.35.189,18.247,0.183,-0.183,-0.244
1610813615197,2021-01-16T09.13.35.197,18.255,0.183,-0.183,-0.244
1610813615208,2021-01-16T09.13.35.208,18.266,0.061,-0.183,-0.305
1610813615218,2021-01-16T09.13.35.218,18.276,0.122,-0.122,-0.305
1610813615228,2021-01-16T09.13.35.228,18.286,0.122,-0.122,-0.305
1610813615237,2021-01-16T09.13.35.237,18.295,0.122,-0.061,-0.305
1610813615247,2021-01-16T09.13.35.247,18.305,0.183,-0.183,-0.305
1610813615257,2021-01-16T09.13.35.257,18.315,0.183,-0.183,-0.305
1610813615268,2021-01-16T09.13.35.268,18.326,0.122,-0.244,-0.244
1610813615278,2021-01-16T09.13.35.278,18.336,0.183,-0.183,-0.183
1610813615287,2021-01-16T09.13.35.287,18.345,0.122,-0.122,-0.305
1610813615297,2021-01-16T09.13.35.297,18.355,0.183,-0.122,-0.366
1610813615307,2021-01-16T09.13.35.307,18.365,0.122,-0.183,-0.305
1610813615317,2021-01-16T09.13.35.317,18.375,0.122,-0.122,-0.305
1610813615326,2021-01-16T09.13.35.326,18.384,0.183,-0.122,-0.366
1610813615336,2021-01-16T09.13.35.336,18.394,0.061,-0.183,-0.305
1610813615347,2021-01-16T09.13.35.347,18.405,0.122,-0.305,-0.183
1610813615357,2021-01-16T09.13.35.357,18.415,0.183,-0.305,-0.244
1610813615366,2021-01-16T09.13.35.366,18.424,0.122,-0.183,-0.305
1610813615376,2021-01-16T09.13.35.376,18.434,0.122,-0.122,-0.305
1610813615386,2021-01-16T09.13.35.386,18.444,0.122,-0.122,-0.305
1610813615397,2021-01-16T09.13.35.397,18.455,0.122,-0.183,-0.244
1610813615405,2021-01-16T09.13.35.405,18.463,0.122,-0.244,-0.305
1610813615416,2021-01-16T09.13.35.416,18.474,0.122,-0.061,-0.305
1610813615426,2021-01-16T09.13.35.426,18.484,0.183,-0.122,-0.244
1610813615436,2021-01-16T09.13.35.436,18.494,0.183,-0.183,-0.305
1610813615445,2021-01-16T09.13.35.445,18.503,0.183,-0.183,-0.305
1610813615455,2021-01-16T09.13.35.455,18.513,0.183,-0.183,-0.244
1610813615465,2021-01-16T09.13.35.465,18.523,0.122,-0.122,-0.305
1610813615476,2021-01-16T09.13.35.476,18.534,0.122,-0.183,-0.244
1610813615484,2021-01-16T09.13.35.484,18.542,0.183,-0.122,-0.305
1610813615495,2021-01-16T09.13.35.495,18.553,0.122,-0.122,-0.366
1610813615505,2021-01-16T09.13.35.505,18.563,0.183,-0.244,-0.366
1610813615515,2021-01-16T09.13.35.515,18.573,0.122,-0.183,-0.366
1610813615524,2021-01-16T09.13.35.524,18.582,0.122,-0.061,-0.366
1610813615534,2021-01-16T09.13.35.534,18.592,0.183,-0.122,-0.244
1610813615545,2021-01-16T09.13.35.545,18.603,0.183,-0.244,-0.305
1610813615555,2021-01-16T09.13.35.555,18.613,0.122,-0.244,-0.305
1610813615564,2021-01-16T09.13.35.564,18.622,0.122,-0.122,-0.366
1610813615574,2021-01-16T09.13.35.574,18.632,0.122,-0.183,-0.305
1610813615584,2021-01-16T09.13.35.584,18.642,0.122,-0.244,-0.305
1610813615594,2021-01-16T09.13.35.594,18.652,0.122,-0.122,-0.305
1610813615605,2021-01-16T09.13.35.605,18.663,0.061,0.000,-0.366
1610813615613,2021-01-16T09.13.35.613,18.671,0.061,-0.122,-0.244
1610813615624,2021-01-16T09.13.35.624,18.682,0.122,-0.183,-0.305
1610813615634,2021-01-16T09.13.35.634,18.692,0.305,-0.183,-0.366
1610813615644,2021-01-16T09.13.35.644,18.702,0.244,-0.122,-0.305
1610813615653,2021-01-16T09.13.35.653,18.711,0.061,-0.061,-0.305
1610813615663,2021-01-16T09.13.35.663,18.721,0.061,-0.183,-0.305
1610813615673,2021-01-16T09.13.35.673,18.731,0.183,-0.244,-0.305
1610813615684,2021-01-16T09.13.35.684,18.742,0.244,-0.244,-0.305
1610813615692,2021-01-16T09.13.35.692,18.750,0.122,-0.122,-0.305
1610813615703,2021-01-16T09.13.35.703,18.761,0.122,-0.183,-0.366
1610813615713,2021-01-16T09.13.35.713,18.771,0.122,-0.305,-0.244
1610813615723,2021-01-16T09.13.35.723,18.781,0.122,-0.122,-0.305
1610813615732,2021-01-16T09.13.35.732,18.790,0.122,-0.061,-0.305
1610813615742,2021-01-16T09.13.35.742,18.800,0.122,-0.244,-0.244
1610813615753,2021-01-16T09.13.35.753,18.811,0.183,-0.244,-0.244
1610813615763,2021-01-16T09.13.35.763,18.821,0.183,-0.122,-0.305
1610813615772,2021-01-16T09.13.35.772,18.830,0.183,-0.183,-0.427
1610813615782,2021-01-16T09.13.35.782,18.840,0.183,-0.183,-0.366
1610813615792,2021-01-16T09.13.35.792,18.850,0.183,-0.183,-0.244
1610813615802,2021-01-16T09.13.35.802,18.860,0.183,-0.183,-0.305
1610813615811,2021-01-16T09.13.35.811,18.869,0.183,-0.244,-0.305
1610813615821,2021-01-16T09.13.35.821,18.879,0.183,-0.244,-0.305
1610813615832,2021-01-16T09.13.35.832,18.890,0.122,-0.122,-0.305
1610813615842,2021-01-16T09.13.35.842,18.900,0.122,-0.183,-0.305
1610813615851,2021-01-16T09.13.35.851,18.909,0.122,-0.183,-0.244
1610813615861,2021-01-16T09.13.35.861,18.919,0.122,-0.122,-0.244
1610813615871,2021-01-16T09.13.35.871,18.929,0.183,-0.061,-0.366
1610813615881,2021-01-16T09.13.35.881,18.939,0.122,-0.183,-0.366
1610813615892,2021-01-16T09.13.35.892,18.950,0.122,-0.122,-0.244
1610813615900,2021-01-16T09.13.35.900,18.958,0.244,-0.183,-0.305
1610813615911,2021-01-16T09.13.35.911,18.969,0.244,-0.183,-0.305
1610813615921,2021-01-16T09.13.35.921,18.979,0.183,-0.122,-0.183
1610813615931,2021-01-16T09.13.35.931,18.989,0.061,-0.061,-0.244
1610813615940,2021-01-16T09.13.35.940,18.998,0.122,-0.244,-0.305
1610813615950,2021-01-16T09.13.35.950,19.008,0.183,-0.244,-0.305
1610813615961,2021-01-16T09.13.35.961,19.019,0.122,-0.122,-0.305
1610813615971,2021-01-16T09.13.35.971,19.029,0.122,-0.183,-0.366
1610813615980,2021-01-16T09.13.35.980,19.038,0.183,-0.244,-0.305
1610813615990,2021-01-16T09.13.35.990,19.048,0.122,-0.183,-0.305
1610813616000,2021-01-16T09.13.36.000,19.058,0.183,-0.122,-0.244
1610813616010,2021-01-16T09.13.36.010,19.068,0.183,-0.122,-0.183
1610813616019,2021-01-16T09.13.36.019,19.077,0.244,-0.183,-0.244
1610813616029,2021-01-16T09.13.36.029,19.087,0.183,-0.244,-0.305
1610813616040,2021-01-16T09.13.36.040,19.098,0.061,-0.122,-0.305
1610813616050,2021-01-16T09.13.36.050,19.108,0.183,-0.122,-0.366
1610813616059,2021-01-16T09.13.36.059,19.117,0.244,-0.122,-0.305
1610813616069,2021-01-16T09.13.36.069,19.127,0.183,-0.122,-0.305
1610813616079,2021-01-16T09.13.36.079,19.137,0.183,-0.244,-0.244
1610813616089,2021-01-16T09.13.36.089,19.147,0.061,-0.122,-0.244
1610813616098,2021-01-16T09.13.36.098,19.156,0.183,-0.061,-0.305
1610813616108,2021-01-16T09.13.36.108,19.166,0.183,-0.122,-0.305
1610813616119,2021-01-16T09.13.36.119,19.177,0.122,-0.183,-0.305
1610813616129,2021-01-16T09.13.36.129,19.187,0.305,-0.183,-0.244
1610813616138,2021-01-16T09.13.36.138,19.196,0.244,-0.183,-0.305
1610813616148,2021-01-16T09.13.36.148,19.206,0.061,-0.183,-0.244
1610813616158,2021-01-16T09.13.36.158,19.216,0.122,-0.183,-0.244
1610813616169,2021-01-16T09.13.36.169,19.227,0.122,-0.122,-0.305
