epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610049350972,2021-01-07T12.55.50.972,4.501,-0.001,-0.006,0.996
1610049350974,2021-01-07T12.55.50.974,4.503,0.004,-0.011,0.997
1610049350975,2021-01-07T12.55.50.975,4.504,0.001,-0.004,1.000
1610049350977,2021-01-07T12.55.50.977,4.506,0.007,-0.010,1.003
1610049350977,2021-01-07T12.55.50.977,4.506,0.007,-0.002,0.997
1610049350978,2021-01-07T12.55.50.978,4.507,0.000,-0.005,0.997
1610049350980,2021-01-07T12.55.50.980,4.509,0.004,-0.003,0.999
1610049350981,2021-01-07T12.55.50.981,4.510,0.006,-0.005,1.006
1610049350982,2021-01-07T12.55.50.982,4.511,0.004,-0.005,1.000
1610049350984,2021-01-07T12.55.50.984,4.513,-0.002,-0.008,1.002
1610049350985,2021-01-07T12.55.50.985,4.514,0.000,-0.005,0.997
1610049350985,2021-01-07T12.55.50.985,4.514,0.002,-0.005,0.992
1610049350987,2021-01-07T12.55.50.987,4.516,0.004,-0.006,1.001
1610049350988,2021-01-07T12.55.50.988,4.517,0.002,-0.004,1.000
1610049350990,2021-01-07T12.55.50.990,4.519,0.005,-0.007,0.995
1610049350991,2021-01-07T12.55.50.991,4.520,0.001,-0.001,1.002
1610049350993,2021-01-07T12.55.50.993,4.522,0.005,-0.005,1.001
1610049350993,2021-01-07T12.55.50.993,4.522,0.002,-0.003,1.004
1610049350994,2021-01-07T12.55.50.994,4.523,0.000,-0.002,1.006
1610049350996,2021-01-07T12.55.50.996,4.525,0.000,-0.004,1.003
1610049350997,2021-01-07T12.55.50.997,4.526,0.003,0.002,0.999
1610049350999,2021-01-07T12.55.50.999,4.528,0.002,0.004,0.996
1610049351000,2021-01-07T12.55.51.000,4.529,-0.001,0.000,1.000
1610049351001,2021-01-07T12.55.51.001,4.530,0.003,-0.001,0.998
1610049351001,2021-01-07T12.55.51.001,4.530,0.006,-0.005,0.995
1610049351003,2021-01-07T12.55.51.003,4.532,0.003,-0.003,1.002
1610049351004,2021-01-07T12.55.51.004,4.533,0.005,0.000,0.997
1610049351006,2021-01-07T12.55.51.006,4.535,-0.000,-0.008,1.002
1610049351007,2021-01-07T12.55.51.007,4.536,0.010,-0.004,1.001
1610049351009,2021-01-07T12.55.51.009,4.538,0.001,-0.009,1.002
1610049351010,2021-01-07T12.55.51.010,4.539,0.002,0.000,1.004
1610049351010,2021-01-07T12.55.51.010,4.539,0.003,-0.011,1.002
1610049351012,2021-01-07T12.55.51.012,4.541,0.007,-0.009,0.996
1610049351013,2021-01-07T12.55.51.013,4.542,0.015,-0.007,0.999
1610049351015,2021-01-07T12.55.51.015,4.544,0.008,-0.009,0.997
1610049351016,2021-01-07T12.55.51.016,4.545,0.005,-0.005,0.994
1610049351018,2021-01-07T12.55.51.018,4.547,-0.005,-0.007,0.991
1610049351019,2021-01-07T12.55.51.019,4.548,0.001,-0.006,1.000
1610049351019,2021-01-07T12.55.51.019,4.548,0.009,-0.008,1.000
1610049351021,2021-01-07T12.55.51.021,4.550,0.004,-0.005,0.997
1610049351022,2021-01-07T12.55.51.022,4.551,0.005,0.000,0.997
1610049351023,2021-01-07T12.55.51.023,4.552,-0.001,0.002,1.000
1610049351025,2021-01-07T12.55.51.025,4.554,0.004,-0.002,0.999
1610049351026,2021-01-07T12.55.51.026,4.555,0.004,-0.007,1.002
1610049351028,2021-01-07T12.55.51.028,4.557,0.002,-0.008,1.005
1610049351028,2021-01-07T12.55.51.028,4.557,0.005,-0.000,0.998
1610049351029,2021-01-07T12.55.51.029,4.558,0.001,-0.006,1.002
1610049351031,2021-01-07T12.55.51.031,4.560,0.000,-0.006,1.001
1610049351032,2021-01-07T12.55.51.032,4.561,-0.001,-0.004,0.998
1610049351034,2021-01-07T12.55.51.034,4.563,0.007,-0.004,0.996
1610049351035,2021-01-07T12.55.51.035,4.564,0.001,-0.004,1.007
1610049351037,2021-01-07T12.55.51.037,4.566,0.005,-0.002,1.001
1610049351037,2021-01-07T12.55.51.037,4.566,0.006,-0.008,1.007
1610049351038,2021-01-07T12.55.51.038,4.567,0.001,-0.002,0.999
1610049351040,2021-01-07T12.55.51.040,4.569,-0.003,-0.003,1.004
1610049351041,2021-01-07T12.55.51.041,4.570,0.013,-0.004,0.995
1610049351042,2021-01-07T12.55.51.042,4.571,0.006,0.002,1.001
1610049351044,2021-01-07T12.55.51.044,4.573,0.010,-0.005,1.006
1610049351045,2021-01-07T12.55.51.045,4.574,0.009,-0.004,0.998
1610049351045,2021-01-07T12.55.51.045,4.574,0.002,-0.006,0.997
1610049351047,2021-01-07T12.55.51.047,4.576,0.008,-0.006,0.997
1610049351048,2021-01-07T12.55.51.048,4.577,0.006,-0.010,1.000
1610049351050,2021-01-07T12.55.51.050,4.579,0.005,-0.004,0.998
1610049351051,2021-01-07T12.55.51.051,4.580,0.008,-0.001,0.999
1610049351053,2021-01-07T12.55.51.053,4.582,0.007,-0.002,1.000
1610049351053,2021-01-07T12.55.51.053,4.582,0.002,0.001,1.005
1610049351054,2021-01-07T12.55.51.054,4.583,-0.002,-0.004,0.996
1610049351056,2021-01-07T12.55.51.056,4.585,0.005,-0.006,1.003
1610049351057,2021-01-07T12.55.51.057,4.586,0.002,-0.006,1.000
1610049351059,2021-01-07T12.55.51.059,4.588,0.004,-0.006,1.000
1610049351060,2021-01-07T12.55.51.060,4.589,0.005,-0.006,1.002
1610049351062,2021-01-07T12.55.51.062,4.591,0.000,-0.007,0.999
1610049351062,2021-01-07T12.55.51.062,4.591,0.002,-0.006,0.994
1610049351063,2021-01-07T12.55.51.063,4.592,-0.001,-0.008,1.000
1610049351064,2021-01-07T12.55.51.064,4.593,0.001,0.001,1.000
1610049351066,2021-01-07T12.55.51.066,4.595,-0.001,-0.003,1.003
1610049351067,2021-01-07T12.55.51.067,4.596,-0.001,-0.003,0.997
1610049351069,2021-01-07T12.55.51.069,4.598,0.003,-0.006,0.995
1610049351070,2021-01-07T12.55.51.070,4.599,0.008,-0.006,0.998
1610049351070,2021-01-07T12.55.51.070,4.599,0.006,-0.009,0.996
1610049351072,2021-01-07T12.55.51.072,4.601,0.004,-0.006,1.002
1610049351073,2021-01-07T12.55.51.073,4.602,0.010,-0.000,1.007
1610049351075,2021-01-07T12.55.51.075,4.604,0.006,-0.005,1.003
1610049351076,2021-01-07T12.55.51.076,4.605,0.006,-0.006,1.000
1610049351078,2021-01-07T12.55.51.078,4.607,0.009,-0.008,1.000
1610049351079,2021-01-07T12.55.51.079,4.608,0.005,-0.004,1.003
1610049351079,2021-01-07T12.55.51.079,4.608,0.004,-0.005,1.000
1610049351081,2021-01-07T12.55.51.081,4.610,0.002,-0.002,1.006
1610049351082,2021-01-07T12.55.51.082,4.611,0.002,-0.003,0.995
1610049351084,2021-01-07T12.55.51.084,4.613,0.007,0.000,1.008
1610049351085,2021-01-07T12.55.51.085,4.614,0.002,-0.006,1.002
1610049351086,2021-01-07T12.55.51.086,4.615,0.005,-0.004,1.000
1610049351088,2021-01-07T12.55.51.088,4.617,0.002,0.000,1.002
1610049351088,2021-01-07T12.55.51.088,4.617,0.003,-0.005,0.993
1610049351089,2021-01-07T12.55.51.089,4.618,0.003,-0.007,0.995
1610049351091,2021-01-07T12.55.51.091,4.620,0.009,-0.006,1.002
1610049351092,2021-01-07T12.55.51.092,4.621,0.003,-0.004,1.000
1610049351094,2021-01-07T12.55.51.094,4.623,0.001,-0.004,0.994
1610049351095,2021-01-07T12.55.51.095,4.624,0.003,-0.005,0.996
1610049351097,2021-01-07T12.55.51.097,4.626,0.001,0.001,1.000
1610049351097,2021-01-07T12.55.51.097,4.626,-0.002,-0.004,0.998
1610049351098,2021-01-07T12.55.51.098,4.627,0.005,-0.004,0.996
1610049351100,2021-01-07T12.55.51.100,4.629,0.004,-0.006,1.000
1610049351101,2021-01-07T12.55.51.101,4.630,0.003,-0.004,1.005
1610049351103,2021-01-07T12.55.51.103,4.632,0.001,-0.005,1.001
1610049351104,2021-01-07T12.55.51.104,4.633,0.001,-0.003,1.004
1610049351105,2021-01-07T12.55.51.105,4.634,-0.000,-0.003,1.000
1610049351105,2021-01-07T12.55.51.105,4.634,0.003,-0.001,1.000
1610049351107,2021-01-07T12.55.51.107,4.636,0.003,-0.002,1.004
1610049351108,2021-01-07T12.55.51.108,4.637,0.001,-0.011,0.997
1610049351110,2021-01-07T12.55.51.110,4.639,0.008,-0.010,0.999
1610049351111,2021-01-07T12.55.51.111,4.640,0.006,-0.002,1.006
1610049351113,2021-01-07T12.55.51.113,4.642,0.007,-0.005,1.002
1610049351113,2021-01-07T12.55.51.113,4.642,0.000,-0.006,1.002
1610049351114,2021-01-07T12.55.51.114,4.643,-0.001,-0.008,1.005
1610049351116,2021-01-07T12.55.51.116,4.645,0.001,-0.005,1.000
1610049351117,2021-01-07T12.55.51.117,4.646,0.010,-0.003,0.999
1610049351119,2021-01-07T12.55.51.119,4.648,-0.001,-0.002,0.997
1610049351120,2021-01-07T12.55.51.120,4.649,0.002,0.000,1.001
1610049351122,2021-01-07T12.55.51.122,4.651,0.001,-0.006,1.001
1610049351122,2021-01-07T12.55.51.122,4.651,0.005,-0.006,1.002
1610049351123,2021-01-07T12.55.51.123,4.652,0.004,-0.005,1.000
1610049351125,2021-01-07T12.55.51.125,4.654,0.002,0.000,1.000
1610049351126,2021-01-07T12.55.51.126,4.655,0.008,-0.003,0.999
1610049351127,2021-01-07T12.55.51.127,4.656,0.007,-0.005,1.000
1610049351129,2021-01-07T12.55.51.129,4.658,0.004,-0.005,0.994
1610049351130,2021-01-07T12.55.51.130,4.659,-0.002,-0.004,0.997
1610049351130,2021-01-07T12.55.51.130,4.659,0.005,-0.004,0.995
1610049351132,2021-01-07T12.55.51.132,4.661,0.003,-0.002,1.004
1610049351133,2021-01-07T12.55.51.133,4.662,0.003,-0.011,1.003
1610049351135,2021-01-07T12.55.51.135,4.664,0.003,-0.003,0.995
1610049351136,2021-01-07T12.55.51.136,4.665,0.007,-0.008,0.996
1610049351138,2021-01-07T12.55.51.138,4.667,0.009,-0.009,1.003
1610049351139,2021-01-07T12.55.51.139,4.668,0.011,-0.004,1.006
1610049351139,2021-01-07T12.55.51.139,4.668,0.003,0.002,0.998
1610049351141,2021-01-07T12.55.51.141,4.670,0.002,-0.000,0.996
1610049351142,2021-01-07T12.55.51.142,4.671,0.008,-0.005,1.001
1610049351144,2021-01-07T12.55.51.144,4.673,0.002,-0.006,1.000
1610049351145,2021-01-07T12.55.51.145,4.674,0.007,-0.003,1.008
1610049351146,2021-01-07T12.55.51.146,4.675,0.001,-0.000,0.997
1610049351148,2021-01-07T12.55.51.148,4.677,0.003,-0.004,1.001
1610049351148,2021-01-07T12.55.51.148,4.677,0.006,-0.008,0.998
1610049351149,2021-01-07T12.55.51.149,4.678,0.004,-0.002,0.998
1610049351151,2021-01-07T12.55.51.151,4.680,0.005,-0.006,0.998
1610049351152,2021-01-07T12.55.51.152,4.681,0.006,-0.002,0.998
1610049351154,2021-01-07T12.55.51.154,4.683,-0.004,-0.004,1.001
1610049351155,2021-01-07T12.55.51.155,4.684,0.004,-0.004,1.000
1610049351157,2021-01-07T12.55.51.157,4.686,0.008,-0.008,0.997
1610049351157,2021-01-07T12.55.51.157,4.686,0.004,-0.008,0.998
1610049351158,2021-01-07T12.55.51.158,4.687,-0.001,-0.008,1.000
1610049351160,2021-01-07T12.55.51.160,4.689,0.007,-0.008,1.002
1610049351161,2021-01-07T12.55.51.161,4.690,0.002,-0.006,1.001
1610049351163,2021-01-07T12.55.51.163,4.692,0.001,-0.005,1.000
1610049351164,2021-01-07T12.55.51.164,4.693,0.000,-0.003,0.992
1610049351166,2021-01-07T12.55.51.166,4.695,0.000,-0.003,1.003
1610049351166,2021-01-07T12.55.51.166,4.695,-0.001,-0.007,1.000
1610049351167,2021-01-07T12.55.51.167,4.696,0.003,0.003,1.000
1610049351168,2021-01-07T12.55.51.168,4.697,0.005,-0.007,1.004
1610049351170,2021-01-07T12.55.51.170,4.699,-0.000,-0.004,1.000
1610049351171,2021-01-07T12.55.51.171,4.700,0.005,-0.006,1.001
1610049351173,2021-01-07T12.55.51.173,4.702,0.001,-0.007,0.999
1610049351173,2021-01-07T12.55.51.173,4.702,0.001,0.003,1.000
1610049351174,2021-01-07T12.55.51.174,4.703,0.003,0.001,0.996
1610049351176,2021-01-07T12.55.51.176,4.705,0.009,-0.002,1.003
1610049351177,2021-01-07T12.55.51.177,4.706,0.010,-0.004,1.005
1610049351179,2021-01-07T12.55.51.179,4.708,0.006,-0.003,1.003
1610049351180,2021-01-07T12.55.51.180,4.709,0.002,-0.011,0.998
1610049351182,2021-01-07T12.55.51.182,4.711,0.005,-0.006,0.999
1610049351182,2021-01-07T12.55.51.182,4.711,0.003,-0.007,1.000
1610049351183,2021-01-07T12.55.51.183,4.712,-0.001,-0.005,1.003
1610049351185,2021-01-07T12.55.51.185,4.714,0.002,-0.002,1.001
1610049351186,2021-01-07T12.55.51.186,4.715,0.002,-0.008,0.999
1610049351188,2021-01-07T12.55.51.188,4.717,0.005,0.000,1.000
1610049351189,2021-01-07T12.55.51.189,4.718,0.001,-0.010,1.001
1610049351190,2021-01-07T12.55.51.190,4.719,-0.000,-0.005,1.001
1610049351190,2021-01-07T12.55.51.190,4.719,0.004,-0.000,1.007
1610049351192,2021-01-07T12.55.51.192,4.721,-0.001,-0.005,1.000
1610049351193,2021-01-07T12.55.51.193,4.722,0.004,0.000,1.007
1610049351195,2021-01-07T12.55.51.195,4.724,-0.003,-0.004,0.997
1610049351196,2021-01-07T12.55.51.196,4.725,0.009,-0.005,1.000
1610049351198,2021-01-07T12.55.51.198,4.727,0.007,-0.011,0.998
1610049351199,2021-01-07T12.55.51.199,4.728,0.011,-0.002,1.002
1610049351199,2021-01-07T12.55.51.199,4.728,0.006,-0.004,0.994
1610049351201,2021-01-07T12.55.51.201,4.730,0.003,-0.002,1.004
1610049351202,2021-01-07T12.55.51.202,4.731,0.008,-0.005,1.002
1610049351204,2021-01-07T12.55.51.204,4.733,0.001,-0.005,1.003
1610049351205,2021-01-07T12.55.51.205,4.734,0.000,-0.008,0.997
1610049351207,2021-01-07T12.55.51.207,4.736,0.001,-0.007,1.005
1610049351208,2021-01-07T12.55.51.208,4.737,-0.000,-0.006,1.001
1610049351208,2021-01-07T12.55.51.208,4.737,0.002,-0.006,0.999
1610049351209,2021-01-07T12.55.51.209,4.738,0.000,-0.003,1.004
1610049351211,2021-01-07T12.55.51.211,4.740,0.005,-0.004,0.999
1610049351212,2021-01-07T12.55.51.212,4.741,0.007,-0.007,1.003
1610049351214,2021-01-07T12.55.51.214,4.743,-0.004,-0.007,1.000
1610049351215,2021-01-07T12.55.51.215,4.744,0.006,-0.010,0.998
1610049351217,2021-01-07T12.55.51.217,4.746,0.008,-0.004,0.999
1610049351217,2021-01-07T12.55.51.217,4.746,-0.001,-0.004,1.001
1610049351218,2021-01-07T12.55.51.218,4.747,-0.003,-0.009,1.009
1610049351220,2021-01-07T12.55.51.220,4.749,0.006,-0.005,0.998
1610049351221,2021-01-07T12.55.51.221,4.750,0.003,-0.001,1.004
1610049351223,2021-01-07T12.55.51.223,4.752,0.000,-0.005,1.006
1610049351224,2021-01-07T12.55.51.224,4.753,0.006,-0.004,0.997
1610049351224,2021-01-07T12.55.51.224,4.753,0.006,-0.008,0.999
1610049351226,2021-01-07T12.55.51.226,4.755,0.005,-0.003,1.005
1610049351227,2021-01-07T12.55.51.227,4.756,-0.001,0.001,1.005
1610049351229,2021-01-07T12.55.51.229,4.758,0.001,0.002,1.004
1610049351230,2021-01-07T12.55.51.230,4.759,0.000,-0.002,1.001
1610049351231,2021-01-07T12.55.51.231,4.760,0.000,-0.000,0.996
1610049351233,2021-01-07T12.55.51.233,4.762,0.004,-0.008,0.994
1610049351233,2021-01-07T12.55.51.233,4.762,-0.000,-0.008,1.006
1610049351234,2021-01-07T12.55.51.234,4.763,0.001,-0.002,1.000
1610049351236,2021-01-07T12.55.51.236,4.765,-0.002,-0.001,1.003
1610049351237,2021-01-07T12.55.51.237,4.766,0.002,-0.009,0.998
1610049351239,2021-01-07T12.55.51.239,4.768,0.006,-0.002,0.996
1610049351240,2021-01-07T12.55.51.240,4.769,0.000,-0.003,0.998
1610049351242,2021-01-07T12.55.51.242,4.771,-0.004,-0.008,0.999
1610049351242,2021-01-07T12.55.51.242,4.771,0.001,-0.005,0.996
1610049351243,2021-01-07T12.55.51.243,4.772,-0.003,-0.006,0.999
1610049351245,2021-01-07T12.55.51.245,4.774,-0.001,-0.002,0.997
1610049351246,2021-01-07T12.55.51.246,4.775,0.001,0.000,1.003
1610049351248,2021-01-07T12.55.51.248,4.777,0.005,-0.006,1.000
1610049351249,2021-01-07T12.55.51.249,4.778,-0.002,-0.002,1.003
1610049351251,2021-01-07T12.55.51.251,4.780,0.003,-0.000,0.998
1610049351251,2021-01-07T12.55.51.251,4.780,-0.000,-0.001,0.997
1610049351252,2021-01-07T12.55.51.252,4.781,0.004,0.000,0.999
1610049351253,2021-01-07T12.55.51.253,4.782,0.005,-0.002,1.002
1610049351255,2021-01-07T12.55.51.255,4.784,0.004,-0.004,1.000
1610049351256,2021-01-07T12.55.51.256,4.785,0.004,0.001,1.002
1610049351258,2021-01-07T12.55.51.258,4.787,0.003,-0.001,1.001
1610049351259,2021-01-07T12.55.51.259,4.788,0.004,0.001,0.997
1610049351259,2021-01-07T12.55.51.259,4.788,-0.001,-0.005,0.998
1610049351261,2021-01-07T12.55.51.261,4.790,-0.001,-0.008,1.002
1610049351262,2021-01-07T12.55.51.262,4.791,0.001,-0.003,0.998
1610049351264,2021-01-07T12.55.51.264,4.793,0.002,-0.002,1.001
1610049351265,2021-01-07T12.55.51.265,4.794,0.000,-0.007,1.006
1610049351267,2021-01-07T12.55.51.267,4.796,0.008,-0.005,1.001
1610049351268,2021-01-07T12.55.51.268,4.797,-0.001,-0.003,0.998
1610049351268,2021-01-07T12.55.51.268,4.797,0.005,-0.005,1.001
1610049351270,2021-01-07T12.55.51.270,4.799,0.005,-0.004,1.000
1610049351271,2021-01-07T12.55.51.271,4.800,0.000,-0.007,1.002
1610049351272,2021-01-07T12.55.51.272,4.801,-0.000,-0.010,1.002
1610049351274,2021-01-07T12.55.51.274,4.803,0.004,-0.010,1.002
1610049351275,2021-01-07T12.55.51.275,4.804,0.006,-0.003,0.998
1610049351277,2021-01-07T12.55.51.277,4.806,0.005,-0.008,1.003
1610049351277,2021-01-07T12.55.51.277,4.806,0.002,-0.006,0.996
1610049351278,2021-01-07T12.55.51.278,4.807,0.000,-0.002,1.002
1610049351280,2021-01-07T12.55.51.280,4.809,0.002,-0.005,1.000
1610049351281,2021-01-07T12.55.51.281,4.810,0.006,0.001,1.003
1610049351283,2021-01-07T12.55.51.283,4.812,0.001,-0.005,1.002
1610049351284,2021-01-07T12.55.51.284,4.813,0.000,-0.003,0.999
1610049351286,2021-01-07T12.55.51.286,4.815,0.006,-0.003,0.992
1610049351286,2021-01-07T12.55.51.286,4.815,0.008,-0.006,1.000
1610049351287,2021-01-07T12.55.51.287,4.816,0.007,-0.007,0.998
1610049351289,2021-01-07T12.55.51.289,4.818,-0.001,-0.002,0.999
1610049351290,2021-01-07T12.55.51.290,4.819,0.001,-0.000,0.999
1610049351292,2021-01-07T12.55.51.292,4.821,0.012,-0.004,0.998
1610049351293,2021-01-07T12.55.51.293,4.822,0.005,-0.014,0.998
1610049351293,2021-01-07T12.55.51.293,4.822,0.001,-0.003,1.000
1610049351294,2021-01-07T12.55.51.294,4.823,0.004,-0.008,0.999
1610049351296,2021-01-07T12.55.51.296,4.825,0.001,0.002,1.001
1610049351297,2021-01-07T12.55.51.297,4.826,-0.001,-0.003,0.995
1610049351299,2021-01-07T12.55.51.299,4.828,-0.000,-0.004,1.000
1610049351300,2021-01-07T12.55.51.300,4.829,0.000,-0.005,1.000
1610049351302,2021-01-07T12.55.51.302,4.831,0.002,-0.010,1.003
1610049351302,2021-01-07T12.55.51.302,4.831,0.005,-0.007,1.006
1610049351303,2021-01-07T12.55.51.303,4.832,0.002,-0.003,1.000
1610049351305,2021-01-07T12.55.51.305,4.834,0.003,-0.002,1.001
1610049351306,2021-01-07T12.55.51.306,4.835,0.007,-0.005,1.006
1610049351308,2021-01-07T12.55.51.308,4.837,0.002,-0.008,0.997
1610049351309,2021-01-07T12.55.51.309,4.838,0.003,-0.007,0.995
1610049351311,2021-01-07T12.55.51.311,4.840,0.009,-0.009,0.998
1610049351311,2021-01-07T12.55.51.311,4.840,0.001,-0.002,0.996
1610049351312,2021-01-07T12.55.51.312,4.841,0.006,-0.006,1.004
1610049351313,2021-01-07T12.55.51.313,4.842,0.004,-0.012,1.006
1610049351315,2021-01-07T12.55.51.315,4.844,0.002,-0.008,1.002
1610049351316,2021-01-07T12.55.51.316,4.845,0.001,-0.006,1.000
1610049351318,2021-01-07T12.55.51.318,4.847,0.002,-0.010,1.000
1610049351319,2021-01-07T12.55.51.319,4.848,0.003,-0.004,1.002
1610049351319,2021-01-07T12.55.51.319,4.848,0.004,-0.005,1.005
1610049351321,2021-01-07T12.55.51.321,4.850,0.003,-0.004,1.005
1610049351322,2021-01-07T12.55.51.322,4.851,0.002,-0.004,0.997
1610049351324,2021-01-07T12.55.51.324,4.853,0.005,-0.005,1.001
1610049351325,2021-01-07T12.55.51.325,4.854,0.001,-0.007,1.005
1610049351327,2021-01-07T12.55.51.327,4.856,-0.001,-0.006,1.002
1610049351328,2021-01-07T12.55.51.328,4.857,0.006,-0.004,0.996
1610049351328,2021-01-07T12.55.51.328,4.857,0.002,-0.005,0.992
1610049351330,2021-01-07T12.55.51.330,4.859,0.004,-0.004,0.999
1610049351331,2021-01-07T12.55.51.331,4.860,0.004,-0.005,1.005
1610049351333,2021-01-07T12.55.51.333,4.862,-0.000,-0.001,1.000
1610049351334,2021-01-07T12.55.51.334,4.863,0.009,-0.003,1.000
1610049351335,2021-01-07T12.55.51.335,4.864,0.010,-0.003,1.003
1610049351337,2021-01-07T12.55.51.337,4.866,0.000,-0.001,1.013
1610049351337,2021-01-07T12.55.51.337,4.866,-0.000,-0.003,1.003
1610049351338,2021-01-07T12.55.51.338,4.867,0.008,-0.004,1.005
1610049351340,2021-01-07T12.55.51.340,4.869,0.005,-0.005,1.000
1610049351341,2021-01-07T12.55.51.341,4.870,0.005,-0.002,1.001
1610049351343,2021-01-07T12.55.51.343,4.872,0.002,-0.008,1.006
1610049351344,2021-01-07T12.55.51.344,4.873,0.000,-0.005,1.001
1610049351344,2021-01-07T12.55.51.344,4.873,0.006,-0.003,1.001
1610049351346,2021-01-07T12.55.51.346,4.875,0.005,-0.006,0.993
1610049351347,2021-01-07T12.55.51.347,4.876,0.006,-0.002,0.996
1610049351349,2021-01-07T12.55.51.349,4.878,0.001,-0.002,1.001
1610049351350,2021-01-07T12.55.51.350,4.879,0.009,-0.010,1.001
1610049351352,2021-01-07T12.55.51.352,4.881,0.003,-0.004,0.996
1610049351353,2021-01-07T12.55.51.353,4.882,0.004,-0.003,1.001
1610049351353,2021-01-07T12.55.51.353,4.882,0.003,-0.010,0.998
1610049351355,2021-01-07T12.55.51.355,4.884,0.005,-0.009,1.004
1610049351356,2021-01-07T12.55.51.356,4.885,-0.003,-0.004,1.007
1610049351357,2021-01-07T12.55.51.357,4.886,-0.002,-0.002,1.007
1610049351359,2021-01-07T12.55.51.359,4.888,0.004,-0.007,1.006
1610049351360,2021-01-07T12.55.51.360,4.889,0.002,-0.010,1.001
1610049351362,2021-01-07T12.55.51.362,4.891,0.005,-0.001,1.001
1610049351362,2021-01-07T12.55.51.362,4.891,0.006,-0.005,1.002
1610049351363,2021-01-07T12.55.51.363,4.892,0.005,-0.008,1.003
1610049351365,2021-01-07T12.55.51.365,4.894,0.001,-0.003,1.002
1610049351366,2021-01-07T12.55.51.366,4.895,0.001,-0.001,1.001
1610049351368,2021-01-07T12.55.51.368,4.897,0.006,-0.005,0.990
1610049351369,2021-01-07T12.55.51.369,4.898,0.003,-0.002,0.998
1610049351371,2021-01-07T12.55.51.371,4.900,0.005,-0.004,1.001
1610049351371,2021-01-07T12.55.51.371,4.900,0.002,-0.008,0.997
1610049351372,2021-01-07T12.55.51.372,4.901,0.006,-0.005,1.005
1610049351374,2021-01-07T12.55.51.374,4.903,-0.001,-0.009,1.001
1610049351375,2021-01-07T12.55.51.375,4.904,0.007,-0.009,0.999
1610049351376,2021-01-07T12.55.51.376,4.905,-0.003,-0.003,1.003
1610049351378,2021-01-07T12.55.51.378,4.907,0.000,-0.004,1.001
1610049351379,2021-01-07T12.55.51.379,4.908,0.000,-0.006,0.995
1610049351379,2021-01-07T12.55.51.379,4.908,0.003,0.001,1.000
1610049351381,2021-01-07T12.55.51.381,4.910,0.000,-0.007,1.003
1610049351382,2021-01-07T12.55.51.382,4.911,0.004,-0.007,0.999
1610049351384,2021-01-07T12.55.51.384,4.913,0.002,-0.003,0.999
1610049351385,2021-01-07T12.55.51.385,4.914,0.002,0.003,1.000
1610049351387,2021-01-07T12.55.51.387,4.916,0.002,0.000,0.995
1610049351388,2021-01-07T12.55.51.388,4.917,0.002,-0.006,1.002
1610049351388,2021-01-07T12.55.51.388,4.917,-0.001,-0.004,1.004
1610049351390,2021-01-07T12.55.51.390,4.919,0.005,-0.002,1.000
1610049351391,2021-01-07T12.55.51.391,4.920,0.006,-0.004,0.998
1610049351393,2021-01-07T12.55.51.393,4.922,-0.001,-0.005,1.000
1610049351394,2021-01-07T12.55.51.394,4.923,0.001,-0.003,1.003
1610049351396,2021-01-07T12.55.51.396,4.925,0.005,-0.009,0.999
1610049351397,2021-01-07T12.55.51.397,4.926,0.003,-0.006,1.007
1610049351397,2021-01-07T12.55.51.397,4.926,0.006,-0.003,0.999
1610049351398,2021-01-07T12.55.51.398,4.927,0.005,0.000,0.992
1610049351400,2021-01-07T12.55.51.400,4.929,0.005,-0.007,1.003
1610049351401,2021-01-07T12.55.51.401,4.930,0.003,-0.003,0.999
1610049351403,2021-01-07T12.55.51.403,4.932,0.002,-0.008,1.002
1610049351404,2021-01-07T12.55.51.404,4.933,0.005,-0.001,1.005
1610049351404,2021-01-07T12.55.51.404,4.933,0.003,-0.002,1.003
1610049351406,2021-01-07T12.55.51.406,4.935,0.002,-0.008,1.004
